batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,5.665115624533582e-07,0.0007526696237084091,5.665115624533582e-07,0.0007526696237084091
-1,14,5.665115624533582e-07,0.0013097376713434436,5.665115624533582e-07,0.0013097376713434436
1,14,1.7329361617624797e-06,0.001316410331835207,1.7329361617624797e-06,0.001316410331835207
-1,14,1.7329361617624797e-06,0.0012208599399714491,1.7329361617624797e-06,0.0012208599399714491
1,14,5.310796496998625e-06,0.0023045165430082347,5.310796496998625e-06,0.0023045165430082347
-1,14,5.310796496998625e-06,0.002671615847525484,5.310796496998625e-06,0.002671615847525484
1,14,8.820331889503185e-06,0.0029699043569622213,8.820331889503185e-06,0.0029699043569622213
-1,14,8.820331889503185e-06,0.0028932138817467424,8.820331889503185e-06,0.0028932138817467424
1,14,2.2959806957571764e-06,0.001515249384014782,2.2959806957571764e-06,0.001515249384014782
-1,14,2.2959806957571764e-06,0.0021851340302058157,2.2959806957571764e-06,0.0021851340302058157
1,14,1.2816482949746255e-05,0.0035800115851413465,1.2816482949746255e-05,0.0035800115851413465
-1,14,1.2816482949746255e-05,0.0037609592400827535,1.2816482949746255e-05,0.0037609592400827535
1,14,2.6214660305809283e-06,0.0016190942006507614,2.6214660305809283e-06,0.0016190942006507614
-1,14,2.6214660305809283e-06,0.001357883434612161,2.6214660305809283e-06,0.001357883434612161
