batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,4.30682956546325e-06,0.0020752902364400143,4.30682956546325e-06,0.0020752902364400143
-1,14,4.30682956546325e-06,0.002224849857369568,4.30682956546325e-06,0.002224849857369568
1,14,6.428840327480718e-07,0.0008018004943550932,6.428840327480718e-07,0.0008018004943550932
-1,14,6.428840327480718e-07,0.0012174621339867968,6.428840327480718e-07,0.0012174621339867968
1,14,1.1161002457130899e-05,0.0033408086531752906,1.1161002457130899e-05,0.0033408086531752906
-1,14,1.1161002457130899e-05,0.0029006545276517503,1.1161002457130899e-05,0.0029006545276517503
1,14,1.7337552155025132e-06,0.001316721388716122,1.7337552155025132e-06,0.001316721388716122
-1,14,1.7337552155025132e-06,0.0015922272079490062,1.7337552155025132e-06,0.0015922272079490062
1,14,8.209319376505399e-07,0.0009060529441762992,8.209319376505399e-07,0.0009060529441762992
-1,14,8.209319376505399e-07,0.0010414789212024984,8.209319376505399e-07,0.0010414789212024984
1,14,9.66429415490653e-06,0.0031087447876766163,9.66429415490653e-06,0.0031087447876766163
-1,14,9.66429415490653e-06,0.002699259389854892,9.66429415490653e-06,0.002699259389854892
1,14,3.85789411247836e-06,0.0019641522630586355,3.85789411247836e-06,0.0019641522630586355
-1,14,3.85789411247836e-06,0.002218535197382685,3.85789411247836e-06,0.002218535197382685
1,14,6.445576230978286e-06,0.0025388139417803516,6.445576230978286e-06,0.0025388139417803516
-1,14,6.445576230978286e-06,0.0027830638669357525,6.445576230978286e-06,0.0027830638669357525
