batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,6.044311866818493e-06,0.002458518225846311,1.813293560045548e-05,0.004258278478499906
-1,14,6.044311866818493e-06,0.0029753855843146788,1.813293560045548e-05,0.005153519004141035
1,14,1.3247228507615787e-05,0.0036396742309739464,3.048287113166406e-05,0.0055211295159291515
-1,14,1.3247228507615787e-05,0.004100224791684577,3.048287113166406e-05,0.0061355483405534815
1,14,1.561540456468277e-05,0.003951633151582111,4.898285944702677e-05,0.00699877556769945
-1,14,1.561540456468277e-05,0.0038304915174987267,4.898285944702677e-05,0.006754173141898707
1,14,1.3826743885347051e-05,0.003718432987879041,1.3826743885347051e-05,0.003718432987879041
-1,14,1.3826743885347051e-05,0.005141141124298773,1.3826743885347051e-05,0.005141141124298773
1,14,5.037914377032166e-06,0.002244529878845939,5.037914377032166e-06,0.002244529878845939
-1,14,5.037914377032166e-06,0.0019239627840359288,5.037914377032166e-06,0.0019239627840359288
1,14,6.867369083192359e-05,0.008286959082312619,6.867369083192359e-05,0.008286959082312619
-1,14,6.867369083192359e-05,0.0076074174803599124,6.867369083192359e-05,0.0076074174803599124
1,14,2.805049027459309e-05,0.005296271355830731,2.805049027459309e-05,0.005296271355830731
-1,14,2.805049027459309e-05,0.0055753646089885395,2.805049027459309e-05,0.0055753646089885395
1,14,4.112765262654437e-06,0.0020279953803336035,4.112765262654437e-06,0.0020279953803336035
-1,14,4.112765262654437e-06,0.0028315794090391193,4.112765262654437e-06,0.0028315794090391193
1,14,2.634196092835649e-05,0.005132442004383147,2.634196092835649e-05,0.005132442004383147
-1,14,2.634196092835649e-05,0.0042166651640288605,2.634196092835649e-05,0.0042166651640288605
1,14,7.431025584723668e-06,0.0027259907528683343,7.431025584723668e-06,0.0027259907528683343
-1,14,7.431025584723668e-06,0.0033704064049190265,7.431025584723668e-06,0.0033704064049190265
1,14,2.415764324644624e-06,0.0015542729247608425,2.415764324644624e-06,0.0015542729247608425
-1,14,2.415764324644624e-06,0.0017349783622315161,2.415764324644624e-06,0.0017349783622315161
1,14,9.392833276845686e-06,0.003064772956818447,9.392833276845686e-06,0.003064772956818447
-1,14,9.392833276845686e-06,0.0035295651925809847,9.392833276845686e-06,0.0035295651925809847
1,14,2.2844016765526977e-06,0.0015114237250197899,2.2844016765526977e-06,0.0015114237250197899
-1,14,2.2844016765526977e-06,0.00213748432652543,2.2844016765526977e-06,0.00213748432652543
1,14,6.987077456934833e-07,0.0008358874001284403,6.987077456934833e-07,0.0008358874001284403
-1,14,6.987077456934833e-07,0.0012698071735073144,6.987077456934833e-07,0.0012698071735073144
1,14,2.3241438904881956e-06,0.001524514312982399,2.3241438904881956e-06,0.001524514312982399
-1,14,2.3241438904881956e-06,0.001231191628144845,2.3241438904881956e-06,0.001231191628144845
1,14,7.602440510454368e-06,0.0027572523479823838,7.602440510454368e-06,0.0027572523479823838
-1,14,7.602440510454368e-06,0.002503073296932852,7.602440510454368e-06,0.002503073296932852
1,14,2.426221313175011e-06,0.0015576332409058978,2.426221313175011e-06,0.0015576332409058978
-1,14,2.426221313175011e-06,0.0014984658772727946,2.426221313175011e-06,0.0014984658772727946
1,14,5.855961230811662e-06,0.0024199093435109636,5.855961230811662e-06,0.0024199093435109636
-1,14,5.855961230811662e-06,0.0023030614360624708,5.855961230811662e-06,0.0023030614360624708
1,14,0.0003146301313830172,0.017737816420941365,0.0003146301313830172,0.017737816420941365
-1,14,0.0003146301313830172,0.01748957902343668,0.0003146301313830172,0.01748957902343668
1,14,1.490323227655914e-05,0.0038604704734732966,1.490323227655914e-05,0.0038604704734732966
-1,14,1.490323227655914e-05,0.0037879537575598267,1.490323227655914e-05,0.0037879537575598267
1,14,1.477700089051848e-05,0.0038440864832256934,1.477700089051848e-05,0.0038440864832256934
-1,14,1.477700089051848e-05,0.003973692839628063,1.477700089051848e-05,0.003973692839628063
1,14,4.14618376312337e-05,0.006439086707851797,4.14618376312337e-05,0.006439086707851797
-1,14,4.14618376312337e-05,0.005968976106164117,4.14618376312337e-05,0.005968976106164117
1,14,1.235561502352597e-07,0.00035150554794378383,1.235561502352597e-07,0.00035150554794378383
-1,14,1.235561502352597e-07,0.0003481138773343876,1.235561502352597e-07,0.0003481138773343876
1,14,3.2600827836261503e-06,0.0018055699331862365,3.2600827836261503e-06,0.0018055699331862365
-1,14,3.2600827836261503e-06,0.001969411778297057,3.2600827836261503e-06,0.001969411778297057
1,14,1.491961050400188e-05,0.0038625911644907334,1.491961050400188e-05,0.0038625911644907334
-1,14,1.491961050400188e-05,0.0037726833477862657,1.491961050400188e-05,0.0037726833477862657
1,14,1.9498282410980985e-06,0.0013963625034703912,1.9498282410980985e-06,0.0013963625034703912
-1,14,1.9498282410980985e-06,0.00137815288702458,1.9498282410980985e-06,0.00137815288702458
1,14,9.528811655590378e-06,0.003086877330829714,9.528811655590378e-06,0.003086877330829714
-1,14,9.528811655590378e-06,0.0025427573155373116,9.528811655590378e-06,0.0025427573155373116
1,14,3.475009326361383e-06,0.0018641376897540007,3.475009326361383e-06,0.0018641376897540007
-1,14,3.475009326361383e-06,0.0018599080291320604,3.475009326361383e-06,0.0018599080291320604
1,14,2.1936854960706957e-06,0.001481109548976947,2.1936854960706957e-06,0.001481109548976947
-1,14,2.1936854960706957e-06,0.0014169428134893464,2.1936854960706957e-06,0.0014169428134893464
1,14,5.434155789184935e-06,0.002331127578916464,5.434155789184935e-06,0.002331127578916464
-1,14,5.434155789184935e-06,0.0021536687918155086,5.434155789184935e-06,0.0021536687918155086
1,14,2.6805837262450758e-05,0.005177435394329007,2.6805837262450758e-05,0.005177435394329007
-1,14,2.6805837262450758e-05,0.005486424876704214,2.6805837262450758e-05,0.005486424876704214
1,14,6.985266725995485e-06,0.0026429655173678458,6.985266725995485e-06,0.0026429655173678458
-1,14,6.985266725995485e-06,0.0026036650288611073,6.985266725995485e-06,0.0026036650288611073
1,14,1.1831937839752277e-06,0.0010877471139815668,1.1831937839752277e-06,0.0010877471139815668
-1,14,1.1831937839752277e-06,0.0009333190466135982,1.1831937839752277e-06,0.0009333190466135982
1,14,6.3175443808575435e-06,0.0025134725741208204,6.3175443808575435e-06,0.0025134725741208204
-1,14,6.3175443808575435e-06,0.0021541497468925545,6.3175443808575435e-06,0.0021541497468925545
1,14,1.701431881798283e-05,0.0041248416718684885,1.701431881798283e-05,0.0041248416718684885
-1,14,1.701431881798283e-05,0.003607154375297151,1.701431881798283e-05,0.003607154375297151
1,14,7.3743902509222165e-06,0.0027155828565746647,7.3743902509222165e-06,0.0027155828565746647
-1,14,7.3743902509222165e-06,0.002857356355820082,7.3743902509222165e-06,0.002857356355820082
1,14,2.455640001500201e-06,0.0015670481809760034,2.455640001500201e-06,0.0015670481809760034
-1,14,2.455640001500201e-06,0.002207740093514045,2.455640001500201e-06,0.002207740093514045
1,14,3.109897978022947e-06,0.001763490282939758,3.109897978022947e-06,0.001763490282939758
-1,14,3.109897978022947e-06,0.0020753041959406496,3.109897978022947e-06,0.0020753041959406496
1,14,2.4151629816761293e-06,0.0015540794644020393,2.4151629816761293e-06,0.0015540794644020393
-1,14,2.4151629816761293e-06,0.0013972553583361399,2.4151629816761293e-06,0.0013972553583361399
1,14,1.2050451878957981e-06,0.0010977455023345793,1.2050451878957981e-06,0.0010977455023345793
-1,14,1.2050451878957981e-06,0.000934050403092227,1.2050451878957981e-06,0.000934050403092227
1,14,7.622609496202926e-06,0.0027609073682764015,7.622609496202926e-06,0.0027609073682764015
-1,14,7.622609496202926e-06,0.0027989215816814177,7.622609496202926e-06,0.0027989215816814177
