batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,6.443959269756618e-06,0.00253849547365297,1.9331877809269854e-05,0.004396803135150567
-1,14,6.443959269756618e-06,0.0029999993889431773,1.9331877809269854e-05,0.005196151364325169
1,14,2.7343561969339596e-05,0.005229107186637084,7.773916954655908e-05,0.00881698188421407
-1,14,2.7343561969339596e-05,0.004570985097274291,7.773916954655908e-05,0.0075032692266421295
1,14,1.0391725949679579e-05,0.0032236200070230947,2.782241114612303e-05,0.005274695360504057
-1,14,1.0391725949679579e-05,0.0038588005212074716,2.782241114612303e-05,0.0063124709960242905
1,14,3.081607286619829e-05,0.0055512226460662055,3.081607286619829e-05,0.0055512226460662055
-1,14,3.081607286619829e-05,0.005622108763909379,3.081607286619829e-05,0.005622108763909379
1,14,1.6050961708262356e-05,0.004006365149142344,1.6050961708262356e-05,0.004006365149142344
-1,14,1.6050961708262356e-05,0.0032041215953512244,1.6050961708262356e-05,0.0032041215953512244
1,14,9.375526315037555e-05,0.009682730149620795,9.375526315037555e-05,0.009682730149620795
-1,14,9.375526315037555e-05,0.00833072159470735,9.375526315037555e-05,0.00833072159470735
1,14,1.8812502985763912e-05,0.004337338237417496,1.8812502985763912e-05,0.004337338237417496
-1,14,1.8812502985763912e-05,0.0046588115527644025,1.8812502985763912e-05,0.0046588115527644025
1,14,1.4375405887427388e-05,0.0037914912484967424,1.4375405887427388e-05,0.0037914912484967424
-1,14,1.4375405887427388e-05,0.0055116393262549575,1.4375405887427388e-05,0.0055116393262549575
1,14,4.655972842059491e-06,0.002157770340434656,4.655972842059491e-06,0.002157770340434656
-1,14,4.655972842059491e-06,0.0022507114348482,4.655972842059491e-06,0.0022507114348482
1,14,4.2678845161573605e-06,0.002065885891368969,4.2678845161573605e-06,0.002065885891368969
-1,14,4.2678845161573605e-06,0.0018447709084151254,4.2678845161573605e-06,0.0018447709084151254
1,14,1.3830307123436424e-05,0.0037189120886942763,1.3830307123436424e-05,0.0037189120886942763
-1,14,1.3830307123436424e-05,0.0031758532465254465,1.3830307123436424e-05,0.0031758532465254465
1,14,5.210590376708366e-06,0.0022826717628052365,5.210590376708366e-06,0.0022826717628052365
-1,14,5.210590376708366e-06,0.002199252551815982,5.210590376708366e-06,0.002199252551815982
1,14,1.5985214900210542e-05,0.003998151435377423,1.5985214900210542e-05,0.003998151435377423
-1,14,1.5985214900210542e-05,0.0038924827766202152,1.5985214900210542e-05,0.0038924827766202152
1,14,5.674573851109764e-06,0.002382136404807618,5.674573851109764e-06,0.002382136404807618
-1,14,5.674573851109764e-06,0.002272046366037087,5.674573851109764e-06,0.002272046366037087
1,14,2.3412575389758123e-06,0.0015301168383413772,2.3412575389758123e-06,0.0015301168383413772
-1,14,2.3412575389758123e-06,0.0013706638163622834,2.3412575389758123e-06,0.0013706638163622834
1,14,3.7409885028952535e-06,0.0019341635150356997,3.7409885028952535e-06,0.0019341635150356997
-1,14,3.7409885028952535e-06,0.0016670021046138828,3.7409885028952535e-06,0.0016670021046138828
1,14,3.9353635069338886e-06,0.0019837750646012993,3.9353635069338886e-06,0.0019837750646012993
-1,14,3.9353635069338886e-06,0.0023039509901042433,3.9353635069338886e-06,0.0023039509901042433
1,14,6.0265466086828215e-06,0.002454902566026363,6.0265466086828215e-06,0.002454902566026363
-1,14,6.0265466086828215e-06,0.0022743740065308458,6.0265466086828215e-06,0.0022743740065308458
1,14,1.133317500896213e-06,0.0010645738588262502,1.133317500896213e-06,0.0010645738588262502
-1,14,1.133317500896213e-06,0.0012397437330184569,1.133317500896213e-06,0.0012397437330184569
1,14,1.1167520527110976e-05,0.0033417840335831063,1.1167520527110976e-05,0.0033417840335831063
-1,14,1.1167520527110976e-05,0.0036030234871547054,1.1167520527110976e-05,0.0036030234871547054
1,14,1.1918606597858032e-05,0.0034523335003817392,1.1918606597858032e-05,0.0034523335003817392
-1,14,1.1918606597858032e-05,0.0032251050956440997,1.1918606597858032e-05,0.0032251050956440997
1,14,8.43396643359791e-06,0.002904129204012437,8.43396643359791e-06,0.002904129204012437
-1,14,8.43396643359791e-06,0.0027940054825980215,8.43396643359791e-06,0.0027940054825980215
1,14,6.739331903909567e-07,0.0008209343398780177,6.739331903909567e-07,0.0008209343398780177
-1,14,6.739331903909567e-07,0.0007733819463024733,6.739331903909567e-07,0.0007733819463024733
1,14,2.3979473195420835e-06,0.0015485306969970222,2.3979473195420835e-06,0.0015485306969970222
-1,14,2.3979473195420835e-06,0.0015358998207172846,2.3979473195420835e-06,0.0015358998207172846
1,14,1.5160133557045618e-06,0.0012312649413122108,1.5160133557045618e-06,0.0012312649413122108
-1,14,1.5160133557045618e-06,0.0011598620441355366,1.5160133557045618e-06,0.0011598620441355366
1,14,2.3845804366055584e-05,0.004883216600362468,2.3845804366055584e-05,0.004883216600362468
-1,14,2.3845804366055584e-05,0.004814004637428979,2.3845804366055584e-05,0.004814004637428979
1,14,1.324030130279779e-05,0.003638722482245354,1.324030130279779e-05,0.003638722482245354
-1,14,1.324030130279779e-05,0.0038257075882520905,1.324030130279779e-05,0.0038257075882520905
1,14,4.2910543973638895e-06,0.002071486036005044,4.2910543973638895e-06,0.002071486036005044
-1,14,4.2910543973638895e-06,0.0022366767957694845,4.2910543973638895e-06,0.0022366767957694845
1,14,2.504206856374157e-06,0.0015824685956991869,2.504206856374157e-06,0.0015824685956991869
-1,14,2.504206856374157e-06,0.001743773469610532,2.504206856374157e-06,0.001743773469610532
