batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,2.693483697712498e-06,0.0016411836270547235,8.080451093137494e-06,0.002842613426608953
-1,14,2.693483697712498e-06,0.002192991842016434,8.080451093137494e-06,0.003798373290956524
1,14,1.8909727144535344e-05,0.0043485316078574554,5.246109251809657e-05,0.007243003004147973
-1,14,1.8909727144535344e-05,0.003597974265577025,5.246109251809657e-05,0.005825057265016237
1,14,2.0166154226856415e-06,0.0014200758510324867,5.204548607350257e-06,0.0022813479803287916
-1,14,2.0166154226856415e-06,0.001931921847338651,5.204548607350257e-06,0.003139185483552528
1,14,8.37069808600245e-06,0.0028932158726929537,8.37069808600245e-06,0.0028932158726929537
-1,14,8.37069808600245e-06,0.0026175729465057196,8.37069808600245e-06,0.0026175729465057196
1,14,6.08737874180744e-05,0.007802165559514512,6.08737874180744e-05,0.007802165559514512
-1,14,6.08737874180744e-05,0.007378336703372421,6.08737874180744e-05,0.007378336703372421
1,14,2.1360518142811163e-05,0.004621744058557458,2.1360518142811163e-05,0.004621744058557458
-1,14,2.1360518142811163e-05,0.004564633924094451,2.1360518142811163e-05,0.004564633924094451
1,14,4.3897617679872883e-05,0.006625527728405706,4.3897617679872883e-05,0.006625527728405706
-1,14,4.3897617679872883e-05,0.005455740732804021,4.3897617679872883e-05,0.005455740732804021
1,14,1.0638997710107658e-05,0.0032617476466010762,1.0638997710107658e-05,0.0032617476466010762
-1,14,1.0638997710107658e-05,0.0031741940383842727,1.0638997710107658e-05,0.0031741940383842727
1,14,4.189389773825129e-06,0.0020467998861210465,4.189389773825129e-06,0.0020467998861210465
-1,14,4.189389773825129e-06,0.0032597788997311187,4.189389773825129e-06,0.0032597788997311187
1,14,9.690605664855961e-06,0.003112973765526456,9.690605664855961e-06,0.003112973765526456
-1,14,9.690605664855961e-06,0.002842692163126249,9.690605664855961e-06,0.002842692163126249
1,14,9.11247439634488e-06,0.0030186875287688984,9.11247439634488e-06,0.0030186875287688984
-1,14,9.11247439634488e-06,0.002774579139930417,9.11247439634488e-06,0.002774579139930417
1,14,5.947060700325077e-06,0.0024386596114105547,5.947060700325077e-06,0.0024386596114105547
-1,14,5.947060700325077e-06,0.0031614865250585373,5.947060700325077e-06,0.0031614865250585373
1,14,1.8376860412916443e-05,0.004286824047347458,1.8376860412916443e-05,0.004286824047347458
