batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,3.448276636416598e-07,0.0005872202854480249,1.0344829909249794e-06,0.0010170953696310781
-1,14,3.448276636416598e-07,0.0011725758542789325,1.0344829909249794e-06,0.0020309609553395913
1,14,5.038890284591764e-05,0.0070985141294441076,0.0001126598870678363,0.010614136190375375
-1,14,5.038890284591764e-05,0.007059661157316225,0.0001126598870678363,0.010128310702593296
1,14,4.426277703684428e-05,0.006653027659407729,0.00012629290934324138,0.011238011805619416
-1,14,4.426277703684428e-05,0.006028792216668604,0.00012629290934324138,0.010015787585685753
1,14,7.629626974652312e-05,0.008734773594462716,7.629626974652312e-05,0.008734773594462716
-1,14,7.629626974652312e-05,0.01141170056939892,7.629626974652312e-05,0.01141170056939892
1,14,2.7919210093818022e-05,0.005283863178945687,2.7919210093818022e-05,0.005283863178945687
-1,14,2.7919210093818022e-05,0.005962511722677897,2.7919210093818022e-05,0.005962511722677897
1,14,7.078432217109381e-06,0.002660532318373408,7.078432217109381e-06,0.002660532318373408
-1,14,7.078432217109381e-06,0.002576604314484166,7.078432217109381e-06,0.002576604314484166
1,14,9.630862251749919e-06,0.0031033630550984393,9.630862251749919e-06,0.0031033630550984393
-1,14,9.630862251749919e-06,0.0025156469261193772,9.630862251749919e-06,0.0025156469261193772
1,14,2.133221278174674e-05,0.004618680848656544,2.133221278174674e-05,0.004618680848656544
-1,14,2.133221278174674e-05,0.0037167166771525616,2.133221278174674e-05,0.0037167166771525616
1,14,1.2009803697433937e-05,0.003465516368080511,1.2009803697433937e-05,0.003465516368080511
-1,14,1.2009803697433937e-05,0.0033541038022501897,1.2009803697433937e-05,0.0033541038022501897
1,14,8.210153733426814e-06,0.002865336582921248,8.210153733426814e-06,0.002865336582921248
-1,14,8.210153733426814e-06,0.003351733718691952,8.210153733426814e-06,0.003351733718691952
1,14,1.2446000494408016e-05,0.003527888957210532,1.2446000494408016e-05,0.003527888957210532
-1,14,1.2446000494408016e-05,0.0034891751939116486,1.2446000494408016e-05,0.0034891751939116486
1,14,2.497043355366381e-05,0.004997042480674324,2.497043355366381e-05,0.004997042480674324
-1,14,2.497043355366381e-05,0.004250118638035709,2.497043355366381e-05,0.004250118638035709
1,14,1.3720767022122997e-05,0.0037041553722978464,1.3720767022122997e-05,0.0037041553722978464
-1,14,1.3720767022122997e-05,0.003810287539988337,1.3720767022122997e-05,0.003810287539988337
1,14,2.3487724536108414e-05,0.004846413574604257,2.3487724536108414e-05,0.004846413574604257
-1,14,2.3487724536108414e-05,0.00503862003247498,2.3487724536108414e-05,0.00503862003247498
