batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,3.2204774793279555e-06,0.0017945688839740746,3.2204774793279555e-06,0.0017945688839740746
-1,14,3.2204774793279555e-06,0.0018669570090206436,3.2204774793279555e-06,0.0018669570090206436
1,14,5.55591368045796e-06,0.0023570985724949986,5.55591368045796e-06,0.0023570985724949986
-1,14,5.55591368045796e-06,0.0033740860262527466,5.55591368045796e-06,0.0033740860262527466
1,14,1.5407847041114268e-05,0.0039252830523561315,1.5407847041114268e-05,0.0039252830523561315
-1,14,1.5407847041114268e-05,0.003534279004488094,1.5407847041114268e-05,0.003534279004488094
1,14,3.897852947844903e-06,0.001974298089915731,3.897852947844903e-06,0.001974298089915731
-1,14,3.897852947844903e-06,0.0019514390834876058,3.897852947844903e-06,0.0019514390834876058
1,14,1.6680330851690316e-05,0.004084156075824027,1.6680330851690316e-05,0.004084156075824027
-1,14,1.6680330851690316e-05,0.006328193928523034,1.6680330851690316e-05,0.006328193928523034
1,14,1.0143903145988658e-06,0.001007169456744428,1.0143903145988658e-06,0.001007169456744428
-1,14,1.0143903145988658e-06,0.0013727301734990061,1.0143903145988658e-06,0.0013727301734990061
1,14,5.03413078713755e-06,0.0022436868736830347,5.03413078713755e-06,0.0022436868736830347
-1,14,5.03413078713755e-06,0.0018970719030309336,5.03413078713755e-06,0.0018970719030309336
1,14,1.516232644464815e-06,0.0012313539882847723,1.516232644464815e-06,0.0012313539882847723
-1,14,1.516232644464815e-06,0.0009831829116922022,1.516232644464815e-06,0.0009831829116922022
