region_id,T_low,T_high,width,n_points,mean_abs_f_PL,max_abs_f_PL,rmse_f_PL,mean_abs_y_PL_scaled,max_abs_y_PL_scaled
0,280.0,460.0,180.0,150,72.2556942210108,770.4420085970477,177.1436234838708,0.06311947771197893,0.4522144058795937
