Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.02393,7.19651033799164,0.0253,9.935801368963439
2,0.02078,6.909566597023513,0.00789,10.019325239991304
3,0.05577,7.081772440986242,0.01672,10.13997986895265
4,0.03927,6.943227590993047,0.03042,10.092889319988899
5,0.05622,7.1220063279615715,0.00858,9.931476807047147
6,0.02018,6.951617855986115,0.02383,9.99846874998184
7,0.01706,6.93593716196483,0.02384,9.922274701006245
8,0.02724,6.928572148957755,0.01329,9.894203113974072
9,0.04676,6.953256189008243,0.0109,9.992385837016627
10,0.0201,6.969893483037595,0.01508,9.98345491301734
