Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0050539999999999,0.0876617361755764,9.081215648418292,100.2119857788086,96.9998325061798
KKThPINN,0.010327999999999999,0.07163176949065797,16.192285302039235,5.280273281641712e-05,0.5587550075724721
