Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,3e-05,11.67695569084026,2e-05,13.752779474947602
2,0.00022,11.89567456394434,1e-05,13.851759393000975
3,0.0002,11.682430570945144,1e-05,13.789703516056761
4,2e-05,11.734746280824766,1e-05,14.002537552965805
5,0.0002,11.56552672595717,1e-05,13.726990424096584
6,1e-05,11.725208027055487,1e-05,13.94859256199561
7,3e-05,11.693140013841912,1e-05,13.62859780085273
8,0.0002,11.70467798714526,2e-05,13.674505144823343
9,0.00024,11.626837178133428,1e-05,13.569180130027235
10,5e-05,11.650345742935315,1e-05,13.57937069912441
11,0.00028,11.669258804060519,1e-05,13.75515348999761
12,4e-05,11.772644713986665,2e-05,13.656604429939762
13,2e-05,11.699768488062546,1e-05,13.63917602901347
14,9e-05,11.724712247028947,1e-05,13.63058618386276
15,8e-05,11.685523357940838,1e-05,13.512135517084971
16,5e-05,11.687673959881067,1e-05,13.58507044496946
17,0.00016,11.711920297006145,1e-05,13.599049817072228
18,0.00026,11.674424079013988,1e-05,13.590257703093812
19,5e-05,11.84112809295766,1e-05,13.696776957018301
20,0.00011,11.983679733937606,1e-05,13.573934972984716
21,7e-05,12.122398203937337,1e-05,13.683014009846374
22,9e-05,11.744072729023173,1e-05,13.71919362200424
23,8e-05,11.658551924861968,1e-05,13.671330340905115
24,0.00015,11.64489889005199,1e-05,13.594675455009565
25,1e-05,11.728050244040787,1e-05,13.628098096931353
26,9e-05,11.987133957911283,2e-05,13.6257003180217
27,0.00017,11.52889662515372,1e-05,13.639126606052741
28,0.00027,11.643729308852926,2e-05,13.74058025679551
29,2e-05,11.634603643091395,1e-05,13.60582258598879
30,5e-05,11.735949294874445,1e-05,13.638319907942787
31,0.00019,11.682830384001136,1e-05,13.526568701025099
32,4e-05,11.81589572201483,1e-05,13.664655864937231
33,4e-05,11.664014298003167,1e-05,13.68480957695283
34,3e-05,11.678945470135659,1e-05,13.61083389306441
35,0.00026,11.691961263073608,1e-05,13.700774903874844
36,0.00011,11.631692860042676,1e-05,13.641797554912046
37,2e-05,11.98004032112658,1e-05,13.660579702118412
38,4e-05,11.696827091043815,1e-05,13.553689097054303
39,7e-05,12.092175750993192,1e-05,13.731725570047274
40,3e-05,11.669367138994858,1e-05,13.707574258791283
41,0.00019,11.675499449949712,1e-05,13.579989708028734
42,9e-05,11.663908555870876,1e-05,13.62816676707007
43,2e-05,12.084291093051434,1e-05,13.647255490068346
44,7e-05,11.68990959203802,1e-05,13.671042750123888
45,0.00024,11.641648628050461,1e-05,13.63318094308488
46,0.00015,11.62631642492488,1e-05,13.612865531118587
47,0.0001,11.840132465120405,1e-05,13.458828400820494
48,0.0001,11.691943517886102,1e-05,13.597508273087442
49,2e-05,11.699552450794727,2e-05,13.649745848961174
50,0.00012,11.596137719927356,1e-05,13.4836498380173
