batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,1.0263764124829322e-05,0.003203710992712876,1.0263764124829322e-05,0.003203710992712876
-1,8,1.0263764124829322e-05,0.004077472710009756,1.0263764124829322e-05,0.004077472710009756
