Temperature (T),Ca,Cb,kfCb2,krCa2
487.43718592964825,0.7443676648511669,0.2556323351488331,148.020678379024,148.02067837902393
489.0452261306533,0.7451388551635031,0.2548611448364969,158.27477683139065,158.27477683139065
490.6532663316583,0.7459034732395757,0.2540965267604243,169.163892488942,169.163892488942
492.2613065326633,0.7466615966066366,0.2533384033933636,180.72248784066753,180.72248784066753
493.86934673366835,0.7474133016642512,0.2525866983357486,192.9866159722783,192.9866159722783
495.4773869346734,0.7481586637031007,0.25184133629689925,205.99397991144113,205.99397991144116
497.0854271356784,0.7488977569234526,0.2511022430765473,219.78399358358007,219.7839935835801
498.6934673366834,0.7496306544532971,0.250369345546703,234.39784440055598,234.39784440055593
500.30150753768845,0.7503574283661589,0.24964257163384104,249.87855750416526,249.8785575041652
501.9095477386935,0.7510781496985933,0.24892185030140662,266.2710616861159,266.27106168611584
503.5175879396985,0.7517928884673624,0.24820711153263758,283.6222570057546,283.6222570057546
505.1256281407035,0.7525017136863097,0.2474982863136903,301.9810841264796,301.9810841264797
506.73366834170855,0.75320469338293,0.24679530661707008,321.3985953913511,321.3985953913511
508.3417085427136,0.7539018946146399,0.24609810538536014,341.9280276580603,341.9280276580602
509.9497487437186,0.7545933834847592,0.2454066165152406,363.6248769129434,363.6248769129434
511.5577889447236,0.7552792251582073,0.24472077484179258,386.54697468336593,386.5469746833659
513.1658291457286,0.7559594838769129,0.24404051612308694,410.7545662672612,410.75456626726117
514.7738693467337,0.7566342229749526,0.2433657770250473,436.31039079824757,436.3103907982475
516.3819095477387,0.7573035048934174,0.24269649510658264,463.27976316415095,463.279763164151
517.9899497487437,0.757967391195009,0.24203260880499095,491.73065779640604,491.7306577964059
519.5979899497488,0.7586259425783819,0.2413740574216181,521.7337943471433,521.7337943471432
521.2060301507538,0.7592792188922213,0.24072078110777884,553.3627252703701,553.36272527037
522.8140703517588,0.7599272791490748,0.24007272085092526,586.6939253230685,586.6939253230685
524.4221105527638,0.7605701815389331,0.2394298184610669,621.8068830014407,621.8068830014407
526.0301507537688,0.7612079834425708,0.2387920165574292,658.7841939270644,658.7841939270644
527.6381909547739,0.7618407414446474,0.23815925855535247,697.7116561970305,697.7116561970305
529.2462311557789,0.7624685113465731,0.23753148865342683,738.6783677116318,738.6783677116321
530.8542713567839,0.7630913481791487,0.23690865182085125,781.7768254925322,781.7768254925325
532.462311557789,0.7637093062149777,0.2362906937850223,827.1030270037202,827.1030270037201
534.070351758794,0.7643224389806577,0.2356775610193424,874.7565734869228,874.7565734869227
535.678391959799,0.7649307992687546,0.23506920073124526,924.840775322602,924.8407753226019
537.286432160804,0.7655344391495644,0.23446556085043554,977.4627594268387,977.4627594268387
538.894472361809,0.7661334099826669,0.23386659001733306,1032.7335786939102,1032.7335786939104
540.5025125628141,0.7667277624282709,0.23327223757172905,1090.768323493656,1090.768323493656
542.1105527638191,0.7673175464583629,0.2326824535416372,1151.6862352319288,1151.6862352319285
543.7185929648242,0.7679028113676546,0.2320971886323454,1215.6108219820055,1215.610821982005
545.3266331658292,0.7684836057843378,0.23151639421566217,1282.6699761937878,1282.669976193788
546.9346733668342,0.7690599776806508,0.2309400223193493,1352.9960944872803,1352.9960944872803
548.5427135678392,0.7696319743832523,0.2303680256167478,1426.7261995358035,1426.7261995358033
550.1507537688442,0.7701996425834223,0.22980035741657764,1504.0020640439088,1504.0020640439086
551.7587939698492,0.7707630283470723,0.2292369716529276,1584.9703368241521,1584.9703368241526
553.3668341708543,0.7713221771245867,0.22867782287541322,1669.7826709761205,1669.7826709761202
554.9748743718593,0.771877133760488,0.22812286623951186,1758.5958541703592,1758.5958541703592
556.5829145728644,0.7724279425029326,0.22757205749706746,1851.5719410393417,1851.5719410393413
558.1909547738694,0.7729746470130396,0.22702535298696033,1948.8783876763937,1948.8783876763937
559.7989949748744,0.7735172903740586,0.22648270962594153,2050.6881882433026,2050.6881882433026
561.4070351758794,0.7740559151003731,0.22594408489962706,2157.1800136860866,2157.180013686087
563.0150753768844,0.7745905631463486,0.22540943685365153,2268.5383525580232,2268.538352558023
564.6231155778894,0.7751212759150272,0.2248787240849727,2384.953653948002,2384.9536539480014
566.2311557788945,0.7756480942666686,0.22435190573333144,2506.6224725117086,2506.6224725117086
567.8391959798995,0.776171058527143,0.22382894147285698,2633.747615602138,2633.747615602138
