Ca,Cb,Cc
0.2125735413430779,0.994022505484108,0.5460658971026363
0.4904121933099951,0.7894084668374105,0.7945262175585951
0.9136806634005368,0.6407012371042504,0.9750995848504451
0.7788388921855399,0.6777527178600317,0.9301084256766372
0.678734030279811,0.7103823816429551,0.890486624682455
0.7651129461526892,0.6819354667518852,0.9250293649390151
0.40726251610787056,0.8353139580190919,0.738783741992768
0.5051041082924208,0.7821471845150152,0.8033435037266214
0.8109135490786352,0.6682997013579975,0.9415871078086407
0.6040375366196415,0.7384664006699263,0.8563845444279284
0.9416849447134429,0.6338062300167787,0.9834721074878452
0.403156207075453,0.83782374270741,0.7357361411924549
0.631799644823272,0.7276006182157131,0.8695787309482389
0.7948427201916458,0.6729812501222636,0.9359023604966139
0.5857054733272996,0.7459464694670138,0.8473015885239787
0.31258066978152055,0.9007419730350694,0.6593353049002552
0.3316073882925128,0.886173487078919,0.6770256389221221
0.925139152761211,0.6378503514709128,0.9785613803495575
0.25697735214280704,0.9486168901414792,0.601201379560949
0.5138976658868594,0.777907268861982,0.8084919813620091
0.33932564834013373,0.8804904612691107,0.6839264675417195
0.6770926159729438,0.7109618561423386,0.8897829758968432
0.41965950091392834,0.8278893618178242,0.7477993382031936
0.6692834060483959,0.7137404766879561,0.8864089310084488
0.3628370646114052,0.8639200097091894,0.7040477638706916
0.46179589904933427,0.8042319547594464,0.7765262377735153
0.794397256110362,0.6731125651879185,0.9357429062210952
0.9338650239138807,0.6357070559930706,0.9811639577913523
0.46218448505630033,0.8040243060995161,0.7767783829974196
0.7312485829971521,0.6926323615265383,0.912040256658996
0.5191137451444516,0.7754285524739154,0.8115018563059365
0.9582832598955073,0.6298325977106373,0.9882972405172694
0.9948848201414586,0.6213508701800468,0.9985964983502541
0.8239069766035069,0.6645921773163421,0.9460891088325217
0.43636691201595773,0.8182289178476871,0.7595298969685748
0.7554036185085216,0.6849463671778088,0.9213732654375645
0.5405286581981421,0.7655234648741616,0.8235294828336966
0.6882154302264316,0.7070655893492558,0.894514164931545
0.5227334301528678,0.7737239969505303,0.813571677195922
0.45327163114365093,0.8088332724129944,0.7709389141163432
0.9036190905289506,0.6432394045040389,0.9720175192713026
0.8735608690344715,0.6510236729925387,0.9625651774087413
0.23716402589775484,0.9679629285689751,0.5777097221016648
0.2579354390355858,0.947715237756336,0.6022962450063227
0.8536309961069686,0.6563593908445207,0.9560860805875546
0.380627324459257,0.8520670446804215,0.7184406740975703
0.32395012742054785,0.8919383772327545,0.6700254034324714
0.6843329901638957,0.7084175127215795,0.8928725409425897
0.7846102058908015,0.6760191575196032,0.9322134667606281
0.8935783700268074,0.6458055569621424,0.9689014717786859
0.32916432564723747,0.8879988302546454,0.6748091470656363
0.22368048202224156,0.981949984784993,0.5607254110902982
0.8436998376417283,0.6590725817558982,0.9527914861024565
0.736065838656418,0.6910767074415497,0.9139292683564889
0.5494866912075967,0.7615042845351953,0.8284099242813832
0.964289738901329,0.6284146425107804,0.9900190461454593
