NN_Experiment_RMSE,NN_Experiment_VIOL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL
0.13675517986753316,16461.622484911346,0.07486403390801626,0.0009044835703921339
0.11366103259864609,4428.181521187632,0.06520668211050185,0.0008995728109405521
0.10687278273832038,1545.5532440033699,0.07328553218517961,0.0033933239043916277
0.12922096776840847,9357.17021065043,0.07554221276114634,0.0009053543433555425
0.12982263386608878,15368.575820282224,0.10635909377504514,0.0009034323880500739
0.08924849194110362,6523.765036972991,0.0982503000002117,0.000907117807441217
0.1301221022461531,1778.3447724317139,0.0700202827265539,0.0009037795508795091
0.10808647380519401,11827.382048200594,0.07055584435178912,0.0010992169070825966
0.1230051252308547,10612.006994255571,0.08872090672943388,0.003591596863845692
0.07904968956815857,7927.267727340237,0.0754483853037723,0.003398646204499034
0.10002532720691687,3497.6412786484357,0.1058042797464817,0.0009050796720520005
0.09662668617986885,18813.356985059676,0.0767452469956459,0.003402677480262628
0.130435105616252,9310.586837914534,0.08242888774141749,0.0009031201229252328
0.11464643427009291,2158.1934315695685,0.09272094079974251,0.0010894764636237356
0.09982511129564745,10300.25466328236,0.07910368504291321,0.003396553262139723
0.12255930687364466,9374.517664627632,0.07257476963972542,0.003391619338331882
0.0937916993836023,9635.44123271656,0.06855133473692945,0.003393268354114201
0.12447070467896426,6326.040749190613,0.07955607830979317,0.0009039685352753082
0.10613318939777745,14712.74090095836,0.06446257418492875,0.0008912601517622187
0.09413149540811534,9107.544802831324,0.09482840381793368,0.0011198296625815063
0.10306765129364161,1503.8317385612436,0.07341832746215793,0.0009052631105542774
0.1455463096314868,11346.62202062728,0.08348740647128342,0.003399533895433904
0.08327406282970605,4490.019554733961,0.07356708262952605,0.0009025930281824149
0.11147470930183526,21216.124378137043,0.10916373574380639,0.0009055511136675243
0.08961321078450424,10093.103464056048,0.07928689756836342,0.0009005549174637764
0.08013556444962965,6664.015783787487,0.08957330777098475,0.003398306898601662
0.1703187454741409,6018.619113039511,0.07863643272478507,0.0009027127198139098
0.11689786130633092,9973.749472921609,0.0815622481733006,0.0033925662252783997
0.10810319458180755,3576.4141513266563,0.08003960498753536,0.0009063281176465779
0.12149209628194468,7522.4421968353345,0.06648359981036224,0.0009024800955562753
0.14583596894584522,18400.40153667453,0.10076210665513076,0.0008997216252738804
0.10326090745725844,9252.981512131057,0.09030400935945722,0.00339537181210859
0.09932811543339541,5619.82041370795,0.07841514147028836,0.0009036754168386188
0.1715514047074952,12888.159473591466,0.07694942563616827,0.0009005606293471871
0.08333859993933336,7243.463242704655,0.09434289367938437,0.003388531446434695
0.10624964229032158,664.0061310708137,0.0855429624180753,0.0008916642211459491
0.08730074320524846,3572.907558884108,0.079503489315785,0.0009034145368731553
0.09563559736087236,8743.212423456285,0.10354151327329125,0.0009038743070305735
0.0906893424058707,5711.781713053425,0.07562505878250007,0.0011224515435028296
0.0915729088123153,18539.262891051836,0.08410951161473172,0.0011295275645192351
0.11877188358578279,8900.247516590127,0.07451642939569375,0.003395589138848354
0.08841830125182974,3771.2130350609523,0.06489003403261229,0.001088094070422374
0.10649528345102593,10722.975167153545,0.1028962248263853,0.0009035024378559742
0.08219249198709602,4166.781622032083,0.08566638298105315,0.0033979473131578453
0.09930150333991854,14122.466156507387,0.07626739882453551,0.0008945210656243485
0.15932705220452525,1965.1124559326981,0.061803446182219245,0.0008928090053307372
0.08399780848399632,4277.996213430666,0.100726346126595,0.0011234390283868592
0.15191941086184985,659.3549022163392,0.07983417153074543,0.003392864192805267
0.10094938006787924,6804.945439465747,0.08695132424661399,0.003387082359643745
0.10902920040932705,3811.329777495152,0.07287153642406656,0.0009057695343008335
