Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004376,0.0881526164452641,11.41569825544022,27.176887264251707,78.57098024845124
KKThPINN,0.005888000000000002,0.07346913332803547,12.912303670225665,1.8881133873946963e-05,7.258436750173569
