batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
0,10,0.004501784739371412,0.06709534066812249,0.0074308199705114784,0.08620220397711116
-1,10,0.004501784739371412,0.06709534066812249,0.0074308199705114784,0.08620220397711116
