Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0052,0.0991419878205403,12.69622099213302,133.97390747070312,129.01508712768555
KKThPINN,0.0081,0.05914126335363923,18.63092126697302,3.95466167901759e-06,0.7962729930877686
