Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,8e-05,11.36644455138594,5e-05,13.405542164109647
2,0.00021,11.356947530061007,1e-05,13.404355145990849
3,0.00023,11.357974358834326,1e-05,13.379894392564893
4,0.00025,11.405720999464393,2e-05,13.47489307820797
5,0.0002,11.342023517005146,1e-05,13.567612532526255
6,3e-05,11.41298209130764,4e-05,13.377296447753906
7,1e-05,11.53860520850867,2e-05,13.434286690317094
8,3e-05,11.427740422077477,4e-05,13.552879960276186
9,2e-05,11.413870146498084,6e-05,13.375356012023985
10,0.00017,11.386940165422857,0.00031,13.408399513922632
11,5e-05,11.445180173031986,0.00013,13.299236834980547
12,0.00018,11.415696609765291,2e-05,13.534239144064486
13,9e-05,11.387925911694765,2e-05,13.343856756575406
14,7e-05,11.411174609325826,1e-05,13.438872249796987
15,7e-05,11.338088114745915,1e-05,13.51328440476209
16,2e-05,11.448394956067204,2e-05,13.48662284668535
17,9e-05,11.378453001379967,2e-05,13.396809625439346
18,2e-05,11.408886954188347,0.00058,13.38638268969953
19,8e-05,11.46336627472192,7e-05,13.523679588921368
20,0.00014,11.409731060266495,1e-05,13.41554113291204
21,2e-05,11.258703921921551,2e-05,13.378297096118331
22,0.00024,11.345523503609002,4e-05,13.473303209990263
23,7e-05,11.472266744822264,0.00011,13.316960650496185
24,0.00025,11.38599670957774,0.00012,13.298151466995478
25,4e-05,11.406340775080025,1e-05,13.445882228203118
26,3e-05,11.436504228040576,5e-05,13.589076838456094
27,2e-05,11.502574588172138,6e-05,13.418599316850305
28,3e-05,11.389872347936034,0.0001,13.57852265611291
29,4e-05,11.403338497504592,5e-05,13.42221976723522
30,0.0001,11.31689870543778,2e-05,13.464276715181768
31,7e-05,11.420249490067363,1e-05,13.41791547741741
32,6e-05,11.39505314361304,2e-05,13.532839278690517
33,1e-05,11.345825143158436,2e-05,13.388229638338089
34,5e-05,11.382931418716908,1e-05,13.418560363352299
35,0.00016,11.45776575896889,1e-05,13.51425005029887
36,1e-05,11.405837551690638,0.00011,13.320480397902429
37,2e-05,11.373394480906427,2e-05,13.30648994538933
38,2e-05,11.442806794308126,2e-05,13.396893039345741
39,0.00011,11.428033014759421,1e-05,13.456458511762321
40,0.00027,11.521404108032584,2e-05,13.330151798203588
41,2e-05,11.358035631477833,2e-05,13.327184706926346
42,3e-05,11.338182768784463,4e-05,13.306324730627239
43,2e-05,11.647375342436135,3e-05,13.266557675786316
44,0.0001,11.446224036626518,1e-05,13.380596995353699
45,0.00019,11.39605368860066,4e-05,13.26887006405741
46,2e-05,11.369367071427405,2e-05,13.297861091792583
47,0.00016,11.5592993600294,1e-05,13.423172344453633
48,3e-05,11.338261967524886,2e-05,13.299516687169671
49,4e-05,11.423908840864897,0.00014,13.347265992313623
50,0.00026,11.366334179416299,2e-05,13.50483559537679
