Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,1.6743135195914267e-05,7.498641078011133,9.112307116273162e-08,9.356965078040957
2,1.6298121844708172e-07,7.786749672028236,3.342403450308969e-07,9.490280351019464
3,1.052867209712834e-07,7.741822985932231,,8.823223379906267
4,9.332484012247733e-07,7.797705540899187,2.691443589479074e-07,9.146780101931654
5,8.548325070023566e-07,7.80583686591126,1.0713988274346775e-07,9.238660059054382
6,1.6386868537665578e-06,7.683742686989717,1.041645572759838e-07,9.328886484028772
7,3.0393688727296344e-06,7.636757668922655,3.631409306592559e-08,9.796150746988133
8,2.119852287781517e-07,7.707256556022912,1.5922324791972642e-07,9.71385050599929
9,3.6245811922223464e-07,7.759427957003936,1.2424619555417848e-07,9.402297972002998
10,3.505619001013353e-07,7.766564269899391,6.719868572702126e-08,9.350798815023154
11,8.751600356996884e-07,7.702407549950294,2.4980508032494224e-08,9.288835398037918
12,3.2769337110494234e-07,7.769889569026418,1.3411032432723383e-07,9.303769606049173
13,9.392873892011266e-07,7.670385537086986,2.757924022489533e-08,9.310080005088821
14,2.2300458984621705e-06,7.634424899937585,3.020529722637851e-08,9.852899070945568
15,1.6025539025577018e-05,7.584601075970568,2.833279495462193e-07,9.473393870983273
16,2.746544168985565e-06,8.234147655079141,3.094003062642514e-07,9.616721481084824
17,1.0671636658798889e-06,7.740829246933572,1.2045381936331978e-07,9.275530633982271
18,8.537872323207315e-07,7.746395010035485,5.183731666136282e-08,9.327880733064376
19,3.480388689543664e-06,8.193072683992796,3.647325144129354e-07,8.679407716961578
20,1.6383130324963229e-06,7.7669379049912095,3.96759475052022e-07,8.750337652978487
21,2.607940965996628e-06,7.7145867079962045,3.180062509618627e-08,9.16879381495528
22,3.5556749367060547e-07,8.512414111057296,1.6487607723547626e-07,9.300776365911588
23,2.197697786717375e-07,7.77495832007844,5.3136998208932105e-08,9.664936642046086
24,2.5871889495950504e-06,7.713238583994098,3.7543358644143154e-07,9.348705157986842
25,1.1060961071507336e-06,7.7524066780461,7.966865922526267e-08,9.339031948940828
26,5.433261046997965e-07,7.786187750054523,2.7416766634758005e-08,9.276067595928907
27,1.6154981191599898e-05,7.525537454988807,9.85637473860379e-08,9.438181143952534
28,3.4373902716803667e-07,7.7517079029930755,4.474081845747454e-08,9.364589356002398
29,1.6339328491691656e-06,7.752025517984293,3.5036896347169964e-08,9.294854851905257
30,2.8351092851153226e-07,7.782233086996712,9.011182318848417e-08,9.297932150075212
31,9.019724416248209e-07,7.782133563072421,6.460929805977382e-08,9.906907269963995
32,3.0223933057034933e-06,7.64310712995939,1.0953315528657488e-07,9.342505694017746
33,3.475116017170876e-07,7.758562271017581,1.3096057690139182e-07,9.375235871993937
34,3.1096550401343848e-06,7.828820587950759,1.013294739967326e-07,9.326295702019706
35,3.362965586006794e-07,7.744424163014628,5.602678262069579e-08,9.215763058979064
36,2.551015635769242e-07,7.83634088805411,,8.750699314987287
37,9.59500984739255e-07,7.803458329057321,4.192807582607353e-08,9.381705763051286
38,3.852412599295955e-07,7.675200161989778,1.020712557438704e-07,9.330504310899414
39,2.0686686828715515e-06,7.6879374120617285,6.157592954044351e-08,9.07016989798285
40,2.724235173445777e-06,7.637676413054578,8.255749979942569e-08,9.399629359948449
41,2.9029984413379375e-06,7.608673242968507,6.22404773646205e-08,9.430157062946819
42,3.0401040476135677e-06,7.539862687001005,1.0108290915411544e-07,9.803661149926484
43,9.667978323098698e-07,7.768186065019108,4.1868903603396274e-07,9.633462530910037
44,2.834958687950954e-06,7.587885333923623,1.1985008067464756e-07,9.356205772026442
45,9.910903978986123e-07,8.404009383986704,6.564743711597505e-08,9.503194894059561
46,3.724241726861995e-07,7.728073347941972,1.0032665069085549e-07,9.27080830198247
47,4.420070827867069e-07,7.759822960011661,6.569831138373654e-08,9.39125690900255
48,4.284904377982457e-07,7.760411179042421,3.5159034202555023e-07,8.709490143926814
49,1.62202337984733e-05,7.628839114913717,3.3701456914059236e-07,9.248494467930868
50,2.4477838659701473e-07,7.747412226977758,4.3544263898335583e-07,9.373295702971518
