Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00042,38.66984203807078,0.00035,93.31207225995604
2,0.00015,38.61019987799227,0.00012,91.15036550804507
3,0.00048,38.63620594702661,0.00021,91.22006527299527
4,0.01078,38.28343989199493,0.00028,90.83025128301233
5,0.00046,38.85490132402629,0.00037,91.89194800402038
6,0.00014,38.359128584037535,0.00037,92.1461208719993
7,0.00046,38.54736360698007,0.00036,90.18018568493426
8,0.00033,39.659179333015345,0.00034,90.92360954394098
9,0.00045,39.31214392592665,0.00033,92.46575967594981
10,0.00046,38.56088015495334,0.00034,91.56159951700829
11,0.00017,38.5708973769797,0.00012,91.60968459304422
12,0.0003,38.09716090001166,0.00032,93.88890735700261
13,0.00047,37.73440950096119,0.00037,94.00959034392145
14,0.00015,37.88289478700608,0.00029,93.70939960400574
15,0.00045,38.11998421000317,0.0002,93.77728459902573
16,0.00047,38.079340892028995,0.00035,94.47044046595693
17,0.00048,38.79906343005132,0.00045,91.9923127569491
18,0.00046,38.66795649600681,6e-05,93.29097292292863
19,0.00046,38.79666323098354,0.00032,94.00998542294838
20,0.0007,38.59991710202303,0.00026,93.22947194206063
21,0.00017,38.66946027497761,0.0004,94.43403386895079
22,0.00052,39.17182021297049,0.0002,94.65663281502202
23,0.00049,39.837126438040286,0.00035,93.58456014003605
24,0.00048,39.14874390803743,0.00036,91.97347899596207
25,0.01076,39.25006640399806,0.00027,91.74697189696599
26,0.00034,39.029223671066575,0.00036,90.96222200803459
27,0.0005,38.45984092191793,0.00032,92.49518659804016
28,0.0005,39.03345559199806,0.00033,91.47717841598205
29,0.00068,38.50041558407247,0.00035,92.73147583100945
30,0.00052,38.3193530010758,0.00016,91.90152973402292
31,0.00055,38.10416126495693,0.00016,91.40041660994757
32,0.00043,38.38194634707179,0.0002,90.80699055898003
33,0.00051,39.34366311004851,8e-05,89.97432460798882
34,0.00041,41.100742224021815,0.00034,91.05659575399477
35,0.00056,38.96446101390757,0.00038,91.94747124996502
36,0.00044,38.65773373201955,0.00038,90.07670377800241
37,0.00046,39.086862204945646,0.0004,89.93211095908191
38,0.00037,39.32674392790068,0.00038,91.65664390497841
39,0.00028,39.05539098603185,0.00039,90.28418954997323
40,0.00024,39.07007291598711,0.00037,93.09606779599562
41,0.00044,39.59540553903207,0.00035,89.89949815592263
42,0.00045,38.80903593800031,0.00021,91.09072759107221
43,0.00051,38.68597369897179,0.00014,91.44781152007636
44,0.00023,38.91149690793827,0.00021,91.45840127894189
45,0.00019,38.432313284953125,0.00032,92.54121149901766
46,0.00034,38.93714181694668,0.00036,91.96961267606821
47,0.00027,39.29500760603696,0.00357,90.51037152297795
48,0.00049,38.963795786025,9e-05,91.65819101594388
49,0.00072,39.236251487978734,0.00037,92.37151461502071
50,0.00053,38.74776495597325,0.00038,90.38232104096096
