Temperature (T),Ca,Cb,Cc
280.0,0.9936625190650606,1.9873250381301213,0.019012442804818078
280.05478,0.9936154572382373,1.9872309144764746,0.019153628285288153
280.33057,0.993373641888542,1.986747283777084,0.0198790743343739
280.5664,0.9931601793664744,1.9863203587329488,0.02051946190057674
280.67172,0.9930628232113716,1.9861256464227433,0.020811530365885053
280.81946,0.9929240915761033,1.9858481831522066,0.021227725271689875
281.04044,0.9927117845070179,1.9854235690140358,0.021864646478946443
281.17136,0.9925832699433921,1.9851665398867842,0.022250190169823995
281.6803,0.9920635176504244,1.9841270353008489,0.023809447048726964
281.81506,0.9919204108567318,1.9838408217134635,0.024238767429804714
282.1099,0.9915989754790949,1.9831979509581898,0.025203073562715207
282.48566,0.9911723393939129,1.9823446787878258,0.026482981818261243
282.70193,0.9909178344279924,1.9818356688559848,0.027246496716022774
283.00558,0.9905492191967784,1.9810984383935568,0.028352342409664735
283.51312,0.9899024691290206,1.9798049382580412,0.03029259261293817
283.97028,0.9892856284874271,1.9785712569748541,0.03214311453771872
283.9903,0.9892578669352758,1.9785157338705517,0.032226399194172556
284.54315,0.9884644034239715,1.976928806847943,0.034606789728085535
284.61285,0.9883606993730027,1.9767213987460055,0.0349179018809919
284.78738,0.9880972473541585,1.976194494708317,0.035708257937524496
285.39572,0.9871364242563989,1.9742728485127978,0.03859072723080324
285.9739,0.9861589388415171,1.9723178776830341,0.04152318347544881
285.99423,0.9861234053230343,1.9722468106460687,0.041629784030896864
286.20483,0.9857502865012675,1.971500573002535,0.042749140496197366
286.43738,0.9853278247621791,1.9706556495243581,0.04401652571346282
286.72235,0.984794925827941,1.969589851655882,0.045615222516177015
286.75824,0.9847265806105353,1.9694531612210706,0.04582025816839409
287.1559,0.9839509684649845,1.967901936929969,0.04814709460504637
287.30222,0.9836569294004766,1.967313858800953,0.049029211798570276
287.67355,0.9828888952564129,1.9657777905128258,0.05133331423076124
287.77844,0.9826662842359667,1.9653325684719334,0.05200114729209999
287.83237,0.9825508578389229,1.9651017156778459,0.052347426483231096
288.09103,0.9819875453721281,1.9639750907442561,0.05403736388361598
288.45374,0.9811707036694417,1.9623414073388834,0.056487888991675006
288.50458,0.9810535391119923,1.9621070782239847,0.05683938266402296
288.80756,0.9803425592161926,1.9606851184323852,0.05897232235142193
289.00677,0.979862390009677,1.959724780019354,0.06041282997096915
289.2009,0.9793846495699194,1.9587692991398389,0.06184605129024164
289.7167,0.9780669030897898,1.9561338061795797,0.06579929073063052
289.99792,0.9773181375041856,1.9546362750083712,0.0680455874874432
290.0,0.9773125293901612,1.9546250587803224,0.06806241182951646
290.50708,0.9759060731886136,1.951812146377227,0.07228178043415932
290.82922,0.9749740801981023,1.9499481603962046,0.07507775940569335
290.8725,0.9748465253541307,1.9496930507082615,0.07546042393760763
291.4306,0.9731514163647504,1.9463028327295009,0.08054575090574868
291.60666,0.9725968781647951,1.9451937563295902,0.08220936550561443
291.886,0.971697125290571,1.943394250581142,0.0849086241282871
292.13272,0.9708817536982788,1.9417635073965576,0.08735473890516354
292.3077,0.9702915510003864,1.9405831020007729,0.08912534699884075
292.40427,0.9699615611090174,1.9399231222180349,0.09011531667294748
292.46375,0.9697567481131092,1.9395134962262184,0.09072975566067239
292.58215,0.9693456665078508,1.9386913330157016,0.0919630004764478
292.73923,0.9687930538587528,1.9375861077175056,0.09362083842374137
292.9438,0.9680609095258226,1.9361218190516452,0.0958172714225322
293.0092,0.9678238514123955,1.935647702824791,0.09652844576281351
293.41248,0.9663293815140866,1.9326587630281733,0.10101185545774001
293.4399,0.9662256966877718,1.9324513933755436,0.10132290993668464
293.71085,0.965187192967172,1.930374385934344,0.10443842109848389
293.76892,0.9649612114450867,1.9299224228901735,0.10511636566473988
294.42978,0.9623039391389425,1.924607878277885,0.11308818258317258
294.58994,0.961635996124844,1.923271992249688,0.11509201162546814
294.5931,0.9616226348563935,1.923245269712787,0.1151320954308194
295.74197,0.9565444368710083,1.9130888737420166,0.1303666893869751
295.92648,0.9556813774186335,1.911362754837267,0.13295586774409954
296.2654,0.9540607291316149,1.9081214582632298,0.13781781260515535
296.31708,0.9538095049700285,1.907619009940057,0.13857148508991446
296.6529,0.9521514677094882,1.9043029354189764,0.14354559687153534
297.14807,0.9496226476162187,1.8992452952324375,0.15113205715134378
297.26358,0.9490182368251582,1.8980364736503164,0.1529452895245254
297.5297,0.9476047824149721,1.8952095648299443,0.1571856527550836
297.78976,0.946194751093986,1.892389502187972,0.161415746718042
297.80548,0.9461086207543196,1.8922172415086391,0.16167413773704137
298.2551,0.9436009867393513,1.8872019734787027,0.16919703978194592
298.5431,0.9419494671281672,1.8838989342563344,0.17415159861549845
298.68088,0.9411468377151491,1.8822936754302981,0.17655948685455275
298.70145,0.9410263646064048,1.8820527292128095,0.17692090618078585
298.84225,0.9401965559584704,1.8803931119169408,0.1794103321245888
298.97888,0.9393830506258986,1.878766101251797,0.18185084812230437
299.0918,0.9387048168442561,1.8774096336885122,0.1838855494672317
299.6167,0.9354792450329469,1.8709584900658938,0.19356226490115927
299.90192,0.9336765016365657,1.8673530032731314,0.19897049509030296
299.9442,0.9334059954906703,1.8668119909813405,0.19978201352798933
300.0,0.9330482674089783,1.8660965348179566,0.20085519777306501
300.3982,0.9304550810273604,1.8609101620547208,0.2086347569179189
300.58826,0.9291926594200794,1.858385318840159,0.21242202173976163
300.63968,0.9288486093562532,1.8576972187125065,0.2134541719312403
301.1346,0.9254763674488142,1.8509527348976285,0.22357089765355742
301.62042,0.9220623468781877,1.8441246937563753,0.2338129593654369
301.7227,0.9213305340234741,1.8426610680469482,0.23600839792957762
302.37857,0.9165291421589261,1.8330582843178522,0.25041257352322155
302.6433,0.9145385800738091,1.8290771601476181,0.25638425977857277
302.6676,0.9143545570338674,1.8287091140677347,0.25693632889839807
303.1452,0.9106822462757366,1.8213644925514731,0.26795326117279034
304.59732,0.8989281721285229,1.7978563442570459,0.3032154836144312
304.98218,0.895667717795058,1.791335435590116,0.3129968466148258
305.0727,0.8948922301921338,1.7897844603842676,0.31532330942359865
305.81894,0.8883775296932057,1.7767550593864114,0.33486741092038297
305.95056,0.8872058639849963,1.7744117279699927,0.33838240804501096
309.0348,0.8580075351024473,1.7160150702048946,0.42597739469265794
309.29492,0.8554055278354311,1.7108110556708622,0.43378341649370683
309.66702,0.8516503407394228,1.7033006814788456,0.4450489777817314
310.35458,0.8446145360958104,1.6892290721916208,0.46615639171256873
310.6452,0.8416051140133508,1.6832102280267016,0.4751846579599473
310.95395,0.8383862626766084,1.6767725253532169,0.4848412119701746
311.53323,0.832290206128015,1.66458041225603,0.5031293816159552
311.53683,0.832252181292912,1.664504362585824,0.5032434561212642
313.7724,0.8081551902518905,1.616310380503781,0.5755344292443283
314.60184,0.7990450018647041,1.5980900037294081,0.6028649944058878
314.77618,0.7971221174956532,1.5942442349913064,0.6086336475130403
316.2604,0.7806795246846258,1.5613590493692515,0.6579614259461227
316.51584,0.7778427670763434,1.5556855341526867,0.6664716987709698
316.58624,0.7770600899099223,1.5541201798198445,0.6688197302702333
316.61536,0.7767366970820422,1.5534733941640844,0.6697899087538733
317.21194,0.7701092916624348,1.5402185833248696,0.6896721250126958
317.7101,0.7645794401276668,1.5291588802553335,0.7062616796169997
319.19952,0.7481157175745416,1.4962314351490833,0.7556528472763752
319.8969,0.7404662195445577,1.4809324390891154,0.778601341366327
320.0,0.7393400765138014,1.4786801530276028,0.7819797704585959
320.51035,0.7337813126675085,1.467562625335017,0.7986560619974747
321.1725,0.7266201290633447,1.4532402581266894,0.8201396128099657
321.55737,0.7224865216411399,1.4449730432822798,0.8325404350765804
322.10446,0.7166520902762218,1.4333041805524436,0.8500437291713347
322.16364,0.7160241078181978,1.4320482156363956,0.8519276765454066
322.41904,0.7133207651104562,1.4266415302209123,0.8600377046686314
322.4893,0.712578894311434,1.425157788622868,0.862263317065698
323.44492,0.702584734173944,1.405169468347888,0.8922457974781681
323.75696,0.6993610606885047,1.3987221213770094,0.9019168179344861
324.57492,0.6910110856290966,1.3820221712581933,0.9269667431127101
325.06027,0.6861287666521443,1.3722575333042886,0.9416137000435671
326.10458,0.6758173774967828,1.3516347549935657,0.9725478675096515
328.10608,0.6568526121898741,1.3137052243797482,1.0294421634303774
328.4457,0.6537447788825221,1.3074895577650443,1.0387656633524336
328.7688,0.6508185357772556,1.3016370715545111,1.047544392668233
329.1606,0.6473108013174023,1.2946216026348045,1.0580675960477934
329.28024,0.6462488352985869,1.2924976705971738,1.061253494104239
329.37933,0.6453719653992073,1.2907439307984145,1.063884103802378
330.30914,0.637288463192382,1.274576926384764,1.088134610422854
330.31805,0.6372121915466343,1.2744243830932687,1.088363425360097
331.43143,0.627877337452738,1.255754674905476,1.116367987641786
332.07523,0.622650838431411,1.245301676862822,1.1320474847057669
332.38843,0.6201541994172953,1.2403083988345907,1.139537401748114
332.72485,0.617505778644704,1.235011557289408,1.1474826640658877
332.89496,0.6161799232250927,1.2323598464501855,1.1514602303247217
332.90826,0.6160764613433409,1.2321529226866819,1.1517706159699774
333.19217,0.6138843911999385,1.227768782399877,1.1583468264001846
333.65268,0.6103811752565529,1.2207623505131058,1.1688564742303413
333.93164,0.6082903261711055,1.216580652342211,1.1751290214866836
334.5456,0.6037725403741638,1.2075450807483277,1.1886823788775085
334.59113,0.6034417894222373,1.2068835788444745,1.1896746317332882
335.52472,0.5968035496567174,1.193607099313435,1.2095893510298479
335.5974,0.596297127091333,1.192594254182666,1.211108618726001
336.39835,0.5908273915460974,1.1816547830921948,1.2275178253617076
336.9412,0.5872275891868954,1.1744551783737909,1.2383172324393137
337.09695,0.5862108829031358,1.1724217658062717,1.2413673512905927
337.16415,0.585774267642973,1.171548535285946,1.242677197071081
337.2407,0.5852787573369069,1.1705575146738139,1.2441637279892792
337.28238,0.5850095337688366,1.1700190675376732,1.2449713986934903
337.75204,0.5820106374107571,1.1640212748215142,1.2539680877677286
338.28842,0.578663346504448,1.157326693008896,1.2640099604866561
338.3631,0.5782038039629301,1.1564076079258603,1.2653885881112095
338.6425,0.5764983226916428,1.1529966453832856,1.2705050319250717
338.71704,0.576046877901025,1.15209375580205,1.2718593662969249
338.90515,0.5749148995740117,1.1498297991480233,1.275255301277965
339.2478,0.5728779903267112,1.1457559806534223,1.2813660290198665
340.0,0.5685190396540675,1.137038079308135,1.2944428810377975
340.12817,0.5677914365501087,1.1355828731002173,1.296625690349674
341.2579,0.5615664021587964,1.1231328043175928,1.315300793523611
341.40652,0.5607722789270386,1.1215445578540773,1.3176831632188841
341.4453,0.5605658354606462,1.1211316709212924,1.3183024936180614
341.47125,0.5604281653422643,1.1208563306845285,1.3187155039732072
341.75537,0.5589300651201692,1.1178601302403384,1.3232098046394924
341.77872,0.5588076453644745,1.117615290728949,1.3235770639065767
341.85492,0.5584100154393435,1.116820030878687,1.3247699536819693
342.54807,0.554856868731641,1.109713737463282,1.3354293938050772
342.82492,0.5534707698098585,1.106941539619717,1.3395876905704245
343.27087,0.5512764977436145,1.102552995487229,1.3461705067691565
343.34106,0.5509356218063869,1.1018712436127738,1.3471931345808392
343.54453,0.549953536942929,1.099907073885858,1.350139389171213
343.65424,0.5494280322472961,1.0988560644945922,1.3517159032581119
343.75015,0.548970888018796,1.097941776037592,1.353087335943612
343.8826,0.5483429705277336,1.0966859410554672,1.3549710884167991
343.90216,0.5482506435304061,1.0965012870608122,1.3552480694087816
343.9447,0.5480500532195148,1.0961001064390297,1.3558498403414556
344.94293,0.5434608396359253,1.0869216792718506,1.3696174810922241
345.39673,0.5414474898852539,1.082894979770508,1.3756575303442378
346.17715,0.5380874040444956,1.0761748080889912,1.3857377878665131
346.31888,0.537490777152117,1.0749815543042338,1.3875276685436493
346.36035,0.5373170218365646,1.074634043673129,1.3880489344903066
346.39365,0.5371777331715402,1.0743554663430803,1.3884668004853795
346.88593,0.535144839400984,1.070289678801968,1.394565481797048
347.61542,0.5322204113327909,1.064440822665582,1.4033387660016272
347.76132,0.5316479750058343,1.0632959500116688,1.405056074982497
347.90182,0.5311002580268335,1.0622005160536672,1.4066992259194995
347.91113,0.5310642305144981,1.062128461028996,1.4068073084565058
348.5955,0.5284511309396369,1.0569022618792738,1.4146466071810895
349.2071,0.5261879751153842,1.0523759502307684,1.4214360746538475
349.446,0.5253217295467375,1.050643459093475,1.4240348113597874
