Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004,0.0750348993404529,6.634461096953601,5.343148231506348,111.51470565795898
KKThPINN,0.0043,0.11524361435978778,7.359162187203765,0.0,100.33369064331055
