NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec,NN_Prediction_Time_sec,KKThPINN_Prediction_Time_sec
0.009709865757702604,0.043524769083214086,0.04334359799516298,0.0081,0.0015626298848359483,6.190484632842949e-16,7.368564566004221e-06,0.0298,0.0003384607844054699,0.004061256535351276
