NN_Experiment_Error,KKThPINN_Experiment_Error
0.014564872720300274,0.038601706691267855
0.017159502866492,0.02446655887903826
0.03817413393082582,0.023324939525943406
0.06959594997277334,0.03455172572171228
0.01362606539300365,0.021069819834634608
0.01289114962590812,0.019423465206188612
0.04602106749196809,0.025579555697009346
0.03566854668942166,0.05098656124906686
0.011813476986719312,0.028471885113129602
0.03590151417548603,0.033848840634791065
0.017913780992199268,0.02105300247838031
0.034338634749706026,0.022318346272949027
0.02127395924505985,0.02119659268207452
0.04078364119630821,0.03626750556119478
0.0838729415766575,0.029523187471320555
0.02991203882465642,0.02084486040291092
0.02724547666402913,0.020112723000094413
0.02457087995714616,0.020706150579189994
0.0358813815270185,0.020691048254598745
0.01875180317110836,0.02154338367187738
0.0940656266294806,0.03227849274889528
0.04118884568488014,0.02078662825826879
0.057114749156895954,0.021455883714534586
0.05133160455132465,0.030790369092509536
0.02014426986763964,0.0327099980672844
0.08235399017866739,0.02468357456927634
0.026233722464284945,0.030021492255934326
0.060229365894137285,0.03153745450620468
0.04369617878504278,0.030055788903405194
0.02106518988493601,0.029838706367083016
0.0270369560993205,0.02417274104038834
0.02474569491385472,0.020827729878973505
0.022148468390847754,0.02204496304718018
0.03743885730259055,0.02302489128184323
0.0176747719103752,0.022472018153305396
0.043238821304621304,0.030647837401322583
0.041644001928608454,0.030930076608070522
0.0661140562995322,0.029769003652805427
0.07844525500256404,0.019730001476762946
0.039637502180539345,0.021173778796730117
0.041457679894918206,0.021754150090143472
0.01470500521565618,0.024644403739207975
0.02932986597354799,0.02901329942443003
0.017426383453900386,0.03088957582509963
0.031140412370904015,0.028816750602146845
0.06719889973806036,0.0212163234787932
0.015227525153820698,0.02015207453663738
0.04551833736086836,0.02197232411716362
0.05376821303457827,0.020981859875701073
0.01603547358151693,0.03300521883776694
