Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.01136,8.535010505001992,0.00612,13.149641088210046
2,0.00309,8.60617244686,0.00672,13.177274096058682
3,0.00644,8.547363323159516,0.00187,12.998156324960291
4,0.00283,8.467748155118898,0.00513,13.125886875903234
5,0.00708,8.50520267081447,0.00532,13.078111256938428
6,0.00222,8.490367171121761,0.00672,13.078377488069236
7,0.01406,8.494645728962496,0.00781,13.23746411409229
8,0.00588,8.507764319889247,0.00673,13.058546907966956
9,0.00874,8.58994283596985,0.00694,13.248927403008565
10,0.00376,8.492533090058714,0.01182,13.006545942043886
11,0.00517,8.550877869129181,0.0075,13.060308774933219
12,0.00651,8.524598259013146,0.00749,13.509901558049023
13,0.00388,8.52492877887562,0.00498,13.138690429041162
14,0.01094,8.439471282996237,0.00628,13.427070748060942
15,0.0054,8.428734024055302,0.00439,12.964514191029593
16,0.00567,8.47841034294106,0.00694,13.196194082964212
17,0.00325,8.48453962476924,0.00442,13.48660816415213
18,0.01854,8.560865940060467,0.00363,13.342430850956589
19,0.00631,8.705265761120245,0.00314,13.06005811295472
20,0.00574,8.496764683863148,0.00804,13.065261537907645
21,0.0077,8.535601083887741,0.00607,13.013162062969059
22,0.00878,8.69837561598979,0.00799,13.096618270967156
23,0.00867,8.567884729010984,0.01079,13.123885445063934
24,0.02994,8.674352450994775,0.00502,13.17955707013607
25,0.00864,8.600382874021307,0.00329,13.14329385291785
26,0.00824,8.472016727086157,0.00369,13.159376743948087
27,0.00297,8.572226003045216,0.00364,13.032433817861602
28,0.0071,8.474248680984601,0.00519,13.01317257201299
29,0.00489,8.49553372617811,0.00651,12.987823908915743
30,0.00728,8.449749995023012,0.00652,13.138091997010633
31,0.01017,8.452141802059487,0.00525,13.044016424100846
32,0.00439,8.495652853976935,0.00442,13.169631381053478
33,0.00764,8.454842140898108,0.0027,13.207324055023491
34,0.01566,8.493262951029465,0.00524,13.05133219086565
35,0.0026,8.50304496102035,0.00734,13.036700424971059
36,0.00259,8.514759327052161,0.00781,13.045361649943516
37,0.00874,8.545976820867509,0.00377,12.997182533843443
38,0.01342,8.52229757187888,0.00563,13.235350572038442
39,0.0053,8.534165067132562,0.00708,13.069859447190538
40,0.00634,8.537518288008869,0.00602,12.9643225800246
41,0.00879,8.4267396859359,0.0068,13.074136505136266
42,0.00374,8.491509201005101,0.00627,13.034647356020287
43,0.00258,8.512838507071137,0.00852,13.020325141958892
44,0.00668,8.498193006031215,0.00791,12.978976601036265
45,0.00648,8.4375176851172,0.00619,13.481501580914482
46,0.00952,8.469297765986994,0.00301,12.99854038702324
47,0.00865,8.551381018012762,0.00214,13.012863222975284
48,0.00254,8.67918251012452,0.00734,13.125253417063504
49,0.0076,8.52996051008813,0.0062,13.18622703710571
50,0.00635,8.494093381101266,0.00918,13.056668028002605
