Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0044,0.0772160268631588,8.522319075088017,75.68145660400391,82.18172685146332
KKThPINN,0.007622,0.0695689559408682,13.121752124507912,0.012839355487376452,0.71111915320158
