epoch,batch_idx,phase,batch_size,batch_MSE,batch_RMSE,epoch_MSE,epoch_RMSE
1,0,train,16,0.23491308367803562,0.4846783301098117,0.26093712090317234,0.5108200474757939
1,1,train,16,0.2818748143435884,0.530918839695474,0.26093712090317234,0.5108200474757939
1,2,train,16,0.25792284322506276,0.5078610471625706,0.26093712090317234,0.5108200474757939
1,3,train,12,0.2690377423660024,0.5186884829702723,0.26093712090317234,0.5108200474757939
1,-1,train,60,0.26093712090317234,0.5108200474757939,0.26093712090317234,0.5108200474757939
2,0,train,16,0.3006128566376261,0.5482817310814087,0.25520260100494374,0.5051758119753397
2,1,train,16,0.24604661157488605,0.4960308574825623,0.25520260100494374,0.5051758119753397
2,2,train,16,0.24368284443779203,0.4936424256866422,0.25520260100494374,0.5051758119753397
2,3,train,12,0.23046809136947083,0.48007092327016726,0.25520260100494374,0.5051758119753397
2,-1,train,60,0.25520260100494374,0.5051758119753397,0.25520260100494374,0.5051758119753397
3,0,train,16,0.2795207980177474,0.5286972649993069,0.25293486951692196,0.502926306248661
3,1,train,16,0.23673438343698158,0.4865535771495073,0.25293486951692196,0.502926306248661
3,2,train,16,0.2495768957875864,0.49957671661876557,0.25293486951692196,0.502926306248661
3,3,train,12,0.24590740082537252,0.49589051294148845,0.25293486951692196,0.502926306248661
3,-1,train,60,0.25293486951692196,0.502926306248661,0.25293486951692196,0.502926306248661
4,0,train,16,0.27564396818777254,0.5250180646299445,0.2509003452430203,0.5008995360778649
4,1,train,16,0.23360910798957804,0.4833312611342019,0.2509003452430203,0.5008995360778649
4,2,train,16,0.23040738896183802,0.48000769677353927,0.2509003452430203,0.5008995360778649
4,3,train,12,0.2639409158328926,0.5137518037271427,0.2509003452430203,0.5008995360778649
4,-1,train,60,0.2509003452430203,0.5008995360778649,0.2509003452430203,0.5008995360778649
5,0,train,16,0.2466049737013903,0.49659336856364716,0.2447601043296837,0.49473235625910267
5,1,train,16,0.2730319616562905,0.5225246038764974,0.2447601043296837,0.49473235625910267
5,2,train,16,0.24448728512863943,0.4944565553500524,0.2447601043296837,0.49473235625910267
5,3,train,12,0.21491619683241445,0.46359054868754007,0.2447601043296837,0.49473235625910267
5,-1,train,60,0.2447601043296837,0.49473235625910267,0.2447601043296837,0.49473235625910267
6,0,train,16,0.24630443712341382,0.4962906780541156,0.24399700913350292,0.4939605339837414
6,1,train,16,0.21937292176240214,0.46837263131229406,0.24399700913350292,0.4939605339837414
6,2,train,16,0.2595451202640022,0.5094557098158801,0.24399700913350292,0.4939605339837414
6,3,train,12,0.2507655573841934,0.500764972201724,0.24399700913350292,0.4939605339837414
6,-1,train,60,0.24399700913350292,0.4939605339837414,0.24399700913350292,0.4939605339837414
7,0,train,16,0.2361928323634185,0.4859967411037018,0.24158480236628826,0.4915127692810109
7,1,train,16,0.24459750095753666,0.49456799427130005,0.24158480236628826,0.4915127692810109
7,2,train,16,0.2264588313231614,0.47587690774312785,0.24158480236628826,0.4915127692810109
7,3,train,12,0.2590900448210364,0.509008884815419,0.24158480236628826,0.4915127692810109
7,-1,train,60,0.24158480236628826,0.4915127692810109,0.24158480236628826,0.4915127692810109
8,0,train,16,0.24276927080289618,0.4927162173126598,0.23834299250662266,0.488203843191164
8,1,train,16,0.22721594766983072,0.47667173995301076,0.23834299250662266,0.488203843191164
8,2,train,16,0.23000439150134816,0.4795877307660697,0.23834299250662266,0.488203843191164
8,3,train,12,0.2533823600524157,0.5033709964354479,0.23834299250662266,0.488203843191164
8,-1,train,60,0.23834299250662266,0.488203843191164,0.23834299250662266,0.488203843191164
9,0,train,16,0.24416651693750674,0.49413208450525326,0.2345577597677653,0.48431163497046537
9,1,train,16,0.23251342322587037,0.48219645708556425,0.2345577597677653,0.48431163497046537
9,2,train,16,0.2234377782279772,0.4726920543313344,0.2345577597677653,0.48431163497046537
9,3,train,12,0.23811332067970695,0.4879685652577499,0.2345577597677653,0.48431163497046537
9,-1,train,60,0.2345577597677653,0.48431163497046537,0.2345577597677653,0.48431163497046537
10,0,train,16,0.2517551973984233,0.5017521274478298,0.23036977448857812,0.47996851405959756
10,1,train,16,0.22006638759484468,0.46911234005816205,0.23036977448857812,0.47996851405959756
10,2,train,16,0.23397041548113617,0.4837048846984452,0.23036977448857812,0.47996851405959756
10,3,train,12,0.2156870974799083,0.4644212500305173,0.23036977448857812,0.47996851405959756
10,-1,train,60,0.23036977448857812,0.47996851405959756,0.23036977448857812,0.47996851405959756
11,0,train,16,0.22057070612724897,0.4696495567199537,0.22970159189281417,0.47927193939642887
11,1,train,16,0.22116489877679552,0.4702817227756098,0.22970159189281417,0.47927193939642887
11,2,train,16,0.22809603798811856,0.4775940095814839,0.22970159189281417,0.47927193939642887
11,3,train,12,0.2489747246790935,0.4989736713285517,0.22970159189281417,0.47927193939642887
11,-1,train,60,0.22970159189281417,0.47927193939642887,0.22970159189281417,0.47927193939642887
12,0,train,16,0.24424971716174984,0.4942162655778843,0.22461283749745692,0.47393336820428345
12,1,train,16,0.2298555527253777,0.47943253198482233,0.22461283749745692,0.47393336820428345
12,2,train,16,0.21392414703267879,0.46251934773875003,0.22461283749745692,0.47393336820428345
12,3,train,12,0.21042193307002127,0.4587177052066132,0.22461283749745692,0.47393336820428345
12,-1,train,60,0.22461283749745692,0.47393336820428345,0.22461283749745692,0.47393336820428345
13,0,train,16,0.22612720024915664,0.475528338008532,0.22431803587133603,0.47362225018609083
13,1,train,16,0.21943063074416996,0.4684342331044668,0.22431803587133603,0.47362225018609083
13,2,train,16,0.20369232217177177,0.45132285802047717,0.22431803587133603,0.47362225018609083
13,3,train,12,0.24802199032024574,0.498018062242973,0.22431803587133603,0.47362225018609083
13,-1,train,60,0.22431803587133603,0.47362225018609083,0.22431803587133603,0.47362225018609083
14,0,train,16,0.2266345954649951,0.47606154587930655,0.21845726577676794,0.46739412253126156
14,1,train,16,0.23322040039533487,0.4829289806952311,0.21845726577676794,0.46739412253126156
14,2,train,16,0.21846140916338525,0.46739855494362115,0.21845726577676794,0.46739412253126156
14,3,train,12,0.19551265808335655,0.44216813327438753,0.21845726577676794,0.46739412253126156
14,-1,train,60,0.21845726577676794,0.46739412253126156,0.21845726577676794,0.46739412253126156
15,0,train,16,0.23559521039091907,0.48538151014528674,0.21841424207229157,0.4673480951841909
15,1,train,16,0.18938485972301244,0.4351837080165254,0.21841424207229157,0.4673480951841909
15,2,train,16,0.2134532547742339,0.4620100158808615,0.21841424207229157,0.4673480951841909
15,3,train,12,0.2352236434010009,0.4849986014423144,0.21841424207229157,0.4673480951841909
15,-1,train,60,0.21841424207229157,0.4673480951841909,0.21841424207229157,0.4673480951841909
16,0,train,16,0.21263882980957954,0.4611277803489826,0.21376696975363998,0.46234940224211385
16,1,train,16,0.18998392847647608,0.435871458662386,0.21376696975363998,0.46234940224211385
16,2,train,16,0.25234723256412156,0.5023417487767879,0.21376696975363998,0.46234940224211385
16,3,train,12,0.20009788816438281,0.4473230244067287,0.21376696975363998,0.46234940224211385
16,-1,train,60,0.21376696975363998,0.46234940224211385,0.21376696975363998,0.46234940224211385
17,0,train,16,0.20885768685758807,0.45700950412172836,0.2136894034285372,0.4622655118311739
17,1,train,16,0.20537960309553074,0.4531882645165591,0.2136894034285372,0.4622655118311739
17,2,train,16,0.20340179534254993,0.45100088175362796,0.2136894034285372,0.4622655118311739
17,3,train,12,0.23711852841848005,0.4869481783706353,0.2136894034285372,0.4622655118311739
17,-1,train,60,0.2136894034285372,0.4622655118311739,0.2136894034285372,0.4622655118311739
18,0,train,16,0.23070916732098673,0.4803219413278835,0.20943523236955913,0.4576409426281254
18,1,train,16,0.19029318988443783,0.43622607657548146,0.20943523236955913,0.4576409426281254
18,2,train,16,0.21036615218493715,0.45865690029142386,0.20943523236955913,0.4576409426281254
18,3,train,12,0.20637242008787487,0.45428231320168616,0.20943523236955913,0.4576409426281254
18,-1,train,60,0.20943523236955913,0.4576409426281254,0.20943523236955913,0.4576409426281254
19,0,train,16,0.21594073276676057,0.46469423577957214,0.20862582582308997,0.4567557616747598
19,1,train,16,0.2015041248669492,0.4488921082698483,0.20862582582308997,0.4567557616747598
19,2,train,16,0.18691893646597074,0.4323412268867853,0.20862582582308997,0.4567557616747598
19,3,train,12,0.2301395091926795,0.4797285786699386,0.20862582582308997,0.4567557616747598
19,-1,train,60,0.20862582582308997,0.4567557616747598,0.20862582582308997,0.4567557616747598
20,0,train,16,0.20484483993637345,0.4525978788465247,0.2051970900508351,0.4529868541700025
20,1,train,16,0.2231458148578449,0.47238312296042595,0.2051970900508351,0.4529868541700025
20,2,train,16,0.181324540184873,0.42582219315680697,0.2051970900508351,0.4529868541700025
20,3,train,12,0.2114731652242491,0.45986211544793415,0.2051970900508351,0.4529868541700025
20,-1,train,60,0.2051970900508351,0.4529868541700025,0.2051970900508351,0.4529868541700025
21,0,train,16,0.21058006367563822,0.4588900344043638,0.20378991884120928,0.4514309679687574
21,1,train,16,0.20241895185599476,0.4499099374941553,0.20378991884120928,0.4514309679687574
21,2,train,16,0.1775899939304736,0.42141427827076955,0.20378991884120928,0.4514309679687574
21,3,train,12,0.22457066590273062,0.47388887505693844,0.20378991884120928,0.4514309679687574
21,-1,train,60,0.20378991884120928,0.4514309679687574,0.20378991884120928,0.4514309679687574
22,0,train,16,0.19090584503436642,0.43692773433871923,0.20106972852290292,0.4484079933753444
22,1,train,16,0.18920593985289885,0.4349780912332239,0.20106972852290292,0.4484079933753444
22,2,train,16,0.20809873169148552,0.4561783989751,0.20106972852290292,0.4484079933753444
22,3,train,12,0.2160683975128609,0.4648315797284656,0.20106972852290292,0.4484079933753444
22,-1,train,60,0.20106972852290292,0.4484079933753444,0.20106972852290292,0.4484079933753444
23,0,train,16,0.20787356065155546,0.45593153066173814,0.1982715520542554,0.44527693860591455
23,1,train,16,0.17952255554713709,0.4237010214138468,0.1982715520542554,0.44527693860591455
23,2,train,16,0.19952723109452034,0.44668471105973656,0.1982715520542554,0.44527693860591455
23,3,train,12,0.20616286092380876,0.4540516060139076,0.1982715520542554,0.44527693860591455
23,-1,train,60,0.1982715520542554,0.44527693860591455,0.1982715520542554,0.44527693860591455
24,0,train,16,0.20858138551896133,0.45670711130763153,0.19522746990299691,0.4418455271958707
24,1,train,16,0.189022616388568,0.4347673129256246,0.19522746990299691,0.4418455271958707
24,2,train,16,0.19166237407643155,0.4377926153744848,0.19522746990299691,0.4418455271958707
24,3,train,12,0.19164350362802673,0.43777106303183944,0.19522746990299691,0.4418455271958707
24,-1,train,60,0.19522746990299691,0.4418455271958707,0.19522746990299691,0.4418455271958707
25,0,train,16,0.17828223561336154,0.4222348109918953,0.19170554219673364,0.43784191461843125
25,1,train,16,0.2310935942989853,0.4807219511307813,0.19170554219673364,0.43784191461843125
25,2,train,16,0.18806407828052968,0.4336635542451425,0.19170554219673364,0.43784191461843125
25,3,train,12,0.16938226059405803,0.4115607617279106,0.19170554219673364,0.43784191461843125
25,-1,train,60,0.19170554219673364,0.43784191461843125,0.19170554219673364,0.43784191461843125
