epoch,batch_idx,phase,batch_size,batch_MSE,batch_RMSE,epoch_MSE,epoch_RMSE
1,0,train,16,0.5543956940939535,0.744577527255526,0.5454334160972658,0.738534641094963
1,1,train,16,0.5794535168829477,0.7612184422903505,0.5454334160972658,0.738534641094963
1,2,train,16,0.53941690224056,0.7344500679015287,0.5454334160972658,0.738534641094963
1,3,train,16,0.5327171810518471,0.7298747708010238,0.5454334160972658,0.738534641094963
1,4,train,16,0.5525137541993833,0.7433126893840729,0.5454334160972658,0.738534641094963
1,5,train,16,0.5478435422657503,0.7401645372927227,0.5454334160972658,0.738534641094963
1,6,train,16,0.527513126460471,0.7263009888885399,0.5454334160972658,0.738534641094963
1,7,train,8,0.5296136115832141,0.7277455678897771,0.5454334160972658,0.738534641094963
1,-1,train,120,0.5454334160972658,0.738534641094963,0.5454334160972658,0.738534641094963
2,0,train,16,0.5496831162348953,0.7414061749371227,0.5306653253056977,0.7284677929089918
2,1,train,16,0.5442107334470462,0.7377064005734573,0.5306653253056977,0.7284677929089918
2,2,train,16,0.5320545379293238,0.7294206865241236,0.5306653253056977,0.7284677929089918
2,3,train,16,0.5173774614721856,0.7192895532900402,0.5306653253056977,0.7284677929089918
2,4,train,16,0.5152377770148692,0.717800652698832,0.5306653253056977,0.7284677929089918
2,5,train,16,0.5279313984551007,0.7265888785655206,0.5306653253056977,0.7284677929089918
2,6,train,16,0.510640621617883,0.7145912269387884,0.5306653253056977,0.7284677929089918
2,7,train,8,0.548186956274278,0.7403964858602977,0.5306653253056977,0.7284677929089918
2,-1,train,120,0.5306653253056977,0.7284677929089918,0.5306653253056977,0.7284677929089918
3,0,train,16,0.5289820276048792,0.7273115065808318,0.5119042163885179,0.7154748188360774
3,1,train,16,0.5152811292094179,0.7178308499983947,0.5119042163885179,0.7154748188360774
3,2,train,16,0.4923884614262442,0.7017039699376398,0.5119042163885179,0.7154748188360774
3,3,train,16,0.4978852007542523,0.7056098077225488,0.5119042163885179,0.7154748188360774
3,4,train,16,0.5118182793823721,0.7154147603889454,0.5119042163885179,0.7154748188360774
3,5,train,16,0.5214181640485286,0.722092905413513,0.5119042163885179,0.7154748188360774
3,6,train,16,0.5302112720820064,0.7281560767321841,0.5119042163885179,0.7154748188360774
3,7,train,8,0.49724919660044264,0.705158986754365,0.5119042163885179,0.7154748188360774
3,-1,train,120,0.5119042163885179,0.7154748188360774,0.5119042163885179,0.7154748188360774
4,0,train,16,0.49573574265199566,0.7040850393610104,0.49388795224907406,0.7027716216873544
4,1,train,16,0.5018111177224919,0.7083862771980354,0.49388795224907406,0.7027716216873544
4,2,train,16,0.4934350246229286,0.7024493039521988,0.49388795224907406,0.7027716216873544
4,3,train,16,0.5114213424694459,0.7151372892455308,0.49388795224907406,0.7027716216873544
4,4,train,16,0.4981909241864236,0.7058264122193385,0.49388795224907406,0.7027716216873544
4,5,train,16,0.4889727062316765,0.6992658337368389,0.49388795224907406,0.7027716216873544
4,6,train,16,0.5095624349700317,0.7138364203163297,0.49388795224907406,0.7027716216873544
4,7,train,8,0.45197432513759833,0.6722903577603938,0.49388795224907406,0.7027716216873544
4,-1,train,120,0.49388795224907406,0.7027716216873544,0.49388795224907406,0.7027716216873544
5,0,train,16,0.4839603782659494,0.6956726085350418,0.4808970138386826,0.6934673848413367
5,1,train,16,0.4903741979566027,0.7002672332449967,0.4808970138386826,0.6934673848413367
5,2,train,16,0.46910143472497934,0.6849098004299393,0.4808970138386826,0.6934673848413367
5,3,train,16,0.49032586768358133,0.7002327239451048,0.4808970138386826,0.6934673848413367
5,4,train,16,0.48118680527540997,0.693676297184364,0.4808970138386826,0.6934673848413367
