Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0039,0.0830383244703375,7.365257060853764,32.22989654541016,117.48149585723876
KKThPINN,0.0054,0.05504345957009511,8.740511586191133,1.4505216313409619e-05,7.340479373931885
