region_id,constraint_order,constraint_name,A_Cao,B_Ca,B_Cb,B_Cc,b
89,1,mass_balance,-1,1,1,1,2
90,0,reaction_linearized,1,-7.313970373833417,-2.3574780548990204,1.1487419956649154,-3.0812275569071597
90,1,mass_balance,-1,1,1,1,2
91,0,reaction_linearized,1,-7.306093773586305,-2.3617257980498794,1.1487419956649154,-3.0848534034899746
91,1,mass_balance,-1,1,1,1,2
92,0,reaction_linearized,1,-7.2982322209274741,-2.3659733693154621,1.1487419956649154,-3.0884745818377919
92,1,mass_balance,-1,1,1,1,2
93,0,reaction_linearized,1,-7.290385684783125,-2.3702207646797659,1.1487419956649154,-3.0920910975340234
93,1,mass_balance,-1,1,1,1,2
94,0,reaction_linearized,1,-7.2825541341256868,-2.3744679801385047,1.1487419956649154,-3.0957029561659239
94,1,mass_balance,-1,1,1,1,2
95,0,reaction_linearized,1,-7.2747375379739267,-2.378715011699116,1.1487419956649154,-3.0993101633245419
95,1,mass_balance,-1,1,1,1,2
96,0,reaction_linearized,1,-7.2669358653930285,-2.382961855380759,1.1487419956649154,-3.1029127246046446
96,1,mass_balance,-1,1,1,1,2
97,0,reaction_linearized,1,-7.2591490854946557,-2.3872085072143099,1.1487419956649154,-3.106510645604641
97,1,mass_balance,-1,1,1,1,2
98,0,reaction_linearized,1,-7.2513771674370329,-2.3914549632423658,1.1487419956649154,-3.1101039319265262
98,1,mass_balance,-1,1,1,1,2
99,0,reaction_linearized,1,-7.2436200804250213,-2.3957012195192418,1.1487419956649154,-3.1136925891758049
99,1,mass_balance,-1,1,1,1,2
100,0,reaction_linearized,1,-7.2358777937101824,-2.399947272110968,1.1487419956649154,-3.1172766229614242
100,1,mass_balance,-1,1,1,1,2
101,0,reaction_linearized,1,-7.2281502765908758,-2.4041931170952946,1.1487419956649154,-3.1208560388957176
101,1,mass_balance,-1,1,1,1,2
102,0,reaction_linearized,1,-7.2204374984122968,-2.4084387505616807,1.1487419956649154,-3.1244308425943208
102,1,mass_balance,-1,1,1,1,2
103,0,reaction_linearized,1,-7.21273942856656,-2.4126841686112992,1.1487419956649154,-3.1280010396761115
103,1,mass_balance,-1,1,1,1,2
104,0,reaction_linearized,1,-7.2050560364927776,-2.4169293673570311,1.1487419956649154,-3.1315666357631446
104,1,mass_balance,-1,1,1,1,2
105,0,reaction_linearized,1,-7.1973872916771091,-2.4211743429234649,1.1487419956649154,-3.1351276364805853
105,1,mass_balance,-1,1,1,1,2
106,0,reaction_linearized,1,-7.1897331636528437,-2.4254190914468965,1.1487419956649154,-3.1386840474566453
106,1,mass_balance,-1,1,1,1,2
107,0,reaction_linearized,1,-7.1820936220004636,-2.4296636090753192,1.1487419956649154,-3.1422358743225072
107,1,mass_balance,-1,1,1,1,2
108,0,reaction_linearized,1,-7.1744686363476937,-2.4339078919684267,1.1487419956649154,-3.1457831227122677
108,1,mass_balance,-1,1,1,1,2
109,0,reaction_linearized,1,-7.1668581763695816,-2.4381519362976074,1.1487419956649154,-3.1493257982628684
109,1,mass_balance,-1,1,1,1,2
110,0,reaction_linearized,1,-7.1592622117885538,-2.4423957382459442,1.1487419956649154,-3.1528639066140336
110,1,mass_balance,-1,1,1,1,2
111,0,reaction_linearized,1,-7.1516807123744739,-2.446639294008206,1.1487419956649154,-3.1563974534082009
111,1,mass_balance,-1,1,1,1,2
112,0,reaction_linearized,1,-7.1441136479447236,-2.4508825997908454,1.1487419956649154,-3.1599264442904618
112,1,mass_balance,-1,1,1,1,2
113,0,reaction_linearized,1,-7.1365609883642147,-2.4551256518119966,1.1487419956649154,-3.163450884908487
113,1,mass_balance,-1,1,1,1,2
114,0,reaction_linearized,1,-7.1290227035454992,-2.4593684463014713,1.1487419956649154,-3.1669707809124792
114,1,mass_balance,-1,1,1,1,2
115,0,reaction_linearized,1,-7.1214987634488054,-2.4636109795007504,1.1487419956649154,-3.1704861379550917
115,1,mass_balance,-1,1,1,1,2
116,0,reaction_linearized,1,-7.1139891380820881,-2.4678532476629811,1.1487419956649154,-3.1739969616913748
116,1,mass_balance,-1,1,1,1,2
117,0,reaction_linearized,1,-7.1064937975010887,-2.4720952470529776,1.1487419956649154,-3.1775032577787137
117,1,mass_balance,-1,1,1,1,2
118,0,reaction_linearized,1,-7.0990127118093973,-2.4763369739472045,1.1487419956649154,-3.1810050318767544
118,1,mass_balance,-1,1,1,1,2
119,0,reaction_linearized,1,-7.0915458511584974,-2.4805784246337819,1.1487419956649154,-3.1845022896473507
119,1,mass_balance,-1,1,1,1,2
120,0,reaction_linearized,1,-7.0840931857478164,-2.484819595412477,1.1487419956649154,-3.1879950367545025
120,1,mass_balance,-1,1,1,1,2
121,0,reaction_linearized,1,-7.0766546858247885,-2.4890604825946943,1.1487419956649154,-3.1914832788642857
121,1,mass_balance,-1,1,1,1,2
122,0,reaction_linearized,1,-7.0692303216848922,-2.4933010825034754,1.1487419956649154,-3.1949670216447954
122,1,mass_balance,-1,1,1,1,2
123,0,reaction_linearized,1,-7.0618200636717079,-2.4975413914734905,1.1487419956649154,-3.1984462707660821
123,1,mass_balance,-1,1,1,1,2
124,0,reaction_linearized,1,-7.0544238821769616,-2.5017814058510299,1.1487419956649154,-3.2019210319000893
124,1,mass_balance,-1,1,1,1,2
125,0,reaction_linearized,1,-7.0470417476405798,-2.5060211219940038,1.1487419956649154,-3.2053913107205991
125,1,mass_balance,-1,1,1,1,2
126,0,reaction_linearized,1,-7.039673630550725,-2.510260536271927,1.1487419956649154,-3.2088571129031571
126,1,mass_balance,-1,1,1,1,2
127,0,reaction_linearized,1,-7.0323195014438484,-2.5144996450659227,1.1487419956649154,-3.212318444125029
127,1,mass_balance,-1,1,1,1,2
128,0,reaction_linearized,1,-7.0249793309047419,-2.5187384447687027,1.1487419956649154,-3.2157753100651254
128,1,mass_balance,-1,1,1,1,2
129,0,reaction_linearized,1,-7.0176530895665588,-2.5229769317845738,1.1487419956649154,-3.2192277164039491
129,1,mass_balance,-1,1,1,1,2
130,0,reaction_linearized,1,-7.0103407481108793,-2.5272151025294196,1.1487419956649154,-3.2226756688235323
130,1,mass_balance,-1,1,1,1,2
131,0,reaction_linearized,1,-7.0030422772677463,-2.5314529534306995,1.1487419956649154,-3.2261191730073806
131,1,mass_balance,-1,1,1,1,2
132,0,reaction_linearized,1,-6.9957576478157,-2.5356904809274345,1.1487419956649154,-3.2295582346404057
132,1,mass_balance,-1,1,1,1,2
133,0,reaction_linearized,1,-6.9884868305818193,-2.5399276814702096,1.1487419956649154,-3.2329928594088755
133,1,mass_balance,-1,1,1,1,2
134,0,reaction_linearized,1,-6.9812297964417693,-2.5441645515211562,1.1487419956649154,-3.2364230530003502
134,1,mass_balance,-1,1,1,1,2
135,0,reaction_linearized,1,-6.9739865163198296,-2.5484010875539473,1.1487419956649154,-3.2398488211036236
135,1,mass_balance,-1,1,1,1,2
136,0,reaction_linearized,1,-6.9667569611889322,-2.5526372860537889,1.1487419956649154,-3.2432701694086621
136,1,mass_balance,-1,1,1,1,2
137,0,reaction_linearized,1,-6.9595411020707143,-2.5568731435174126,1.1487419956649154,-3.2466871036065594
137,1,mass_balance,-1,1,1,1,2
138,0,reaction_linearized,1,-6.9523389100355191,-2.5611086564530643,1.1487419956649154,-3.2500996293894562
138,1,mass_balance,-1,1,1,1,2
139,0,reaction_linearized,1,-6.9451503562024692,-2.5653438213804991,1.1487419956649154,-3.2535077524505063
139,1,mass_balance,-1,1,1,1,2
140,0,reaction_linearized,1,-6.9379754117394707,-2.5695786348309659,1.1487419956649154,-3.256911478483798
140,1,mass_balance,-1,1,1,1,2
141,0,reaction_linearized,1,-6.9308140478632652,-2.5738130933472063,1.1487419956649154,-3.260310813184319
141,1,mass_balance,-1,1,1,1,2
142,0,reaction_linearized,1,-6.9236662358394412,-2.5780471934834379,1.1487419956649154,-3.2637057622478749
142,1,mass_balance,-1,1,1,1,2
143,0,reaction_linearized,1,-6.9165319469824986,-2.5822809318053497,1.1487419956649154,-3.2670963313710599
143,1,mass_balance,-1,1,1,1,2
144,0,reaction_linearized,1,-6.9094111526558351,-2.5865143048900889,1.1487419956649154,-3.2704825262511736
144,1,mass_balance,-1,1,1,1,2
145,0,reaction_linearized,1,-6.9023038242718071,-2.5907473093262516,1.1487419956649154,-3.2738643525861812
145,1,mass_balance,-1,1,1,1,2
146,0,reaction_linearized,1,-6.8952099332917509,-2.5949799417138739,1.1487419956649154,-3.2772418160746555
146,1,mass_balance,-1,1,1,1,2
147,0,reaction_linearized,1,-6.8881294512260016,-2.5992121986644237,1.1487419956649154,-3.2806149224157215
147,1,mass_balance,-1,1,1,1,2
148,0,reaction_linearized,1,-6.8810623496339272,-2.6034440768007854,1.1487419956649154,-3.2839836773089957
148,1,mass_balance,-1,1,1,1,2
149,0,reaction_linearized,1,-6.874008600123954,-2.60767557275725,1.1487419956649154,-3.2873480864545339
149,1,mass_balance,-1,1,1,1,2
150,0,reaction_linearized,1,-6.8669681743535911,-2.611906683179511,1.1487419956649154,-3.2907081555527857
150,1,mass_balance,-1,1,1,1,2
151,0,reaction_linearized,1,-6.8599410440294433,-2.6161374047246442,1.1487419956649154,-3.2940638903045212
151,1,mass_balance,-1,1,1,1,2
152,0,reaction_linearized,1,-6.8529271809072538,-2.6203677340611025,1.1487419956649154,-3.2974152964107937
152,1,mass_balance,-1,1,1,1,2
153,0,reaction_linearized,1,-6.8459265567919108,-2.6245976678687013,1.1487419956649154,-3.3007623795728747
153,1,mass_balance,-1,1,1,1,2
154,0,reaction_linearized,1,-6.8389391435374787,-2.6288272028386137,1.1487419956649154,-3.3041051454922141
154,1,mass_balance,-1,1,1,1,2
155,0,reaction_linearized,1,-6.8319649130472069,-2.6330563356733503,1.1487419956649154,-3.3074435998703668
155,1,mass_balance,-1,1,1,1,2
156,0,reaction_linearized,1,-6.8250038372735631,-2.6372850630867526,1.1487419956649154,-3.3107777484089569
156,1,mass_balance,-1,1,1,1,2
157,0,reaction_linearized,1,-6.8180558882182467,-2.6415133818039798,1.1487419956649154,-3.3141075968096176
157,1,mass_balance,-1,1,1,1,2
158,0,reaction_linearized,1,-6.8111210379321943,-2.6457412885614997,1.1487419956649154,-3.3174331507739367
158,1,mass_balance,-1,1,1,1,2
159,0,reaction_linearized,1,-6.8041992585156255,-2.6499687801070708,1.1487419956649154,-3.3207544160034113
159,1,mass_balance,-1,1,1,1,2
160,0,reaction_linearized,1,-6.7972905221180282,-2.6541958531997332,1.1487419956649154,-3.3240713981993828
160,1,mass_balance,-1,1,1,1,2
161,0,reaction_linearized,1,-6.7903948009381896,-2.6584225046098005,1.1487419956649154,-3.327384103063002
161,1,mass_balance,-1,1,1,1,2
162,0,reaction_linearized,1,-6.7835120672242208,-2.6626487311188418,1.1487419956649154,-3.3306925362951709
162,1,mass_balance,-1,1,1,1,2
163,0,reaction_linearized,1,-6.7766422932735502,-2.6668745295196672,1.1487419956649154,-3.3339967035964788
163,1,mass_balance,-1,1,1,1,2
164,0,reaction_linearized,1,-6.7697854514329379,-2.6710998966163224,1.1487419956649154,-3.3372966106671704
164,1,mass_balance,-1,1,1,1,2
165,0,reaction_linearized,1,-6.7629415140985181,-2.6753248292240697,1.1487419956649154,-3.3405922632070846
165,1,mass_balance,-1,1,1,1,2
166,0,reaction_linearized,1,-6.7561104537157712,-2.6795493241693764,1.1487419956649154,-3.3438836669156062
166,1,mass_balance,-1,1,1,1,2
167,0,reaction_linearized,1,-6.749292242779557,-2.6837733782899029,1.1487419956649154,-3.3471708274916128
167,1,mass_balance,-1,1,1,1,2
168,0,reaction_linearized,1,-6.7424868538341176,-2.6879969884344894,1.1487419956649154,-3.3504537506334318
168,1,mass_balance,-1,1,1,1,2
169,0,reaction_linearized,1,-6.7356942594730951,-2.692220151463141,1.1487419956649154,-3.3537324420387842
169,1,mass_balance,-1,1,1,1,2
170,0,reaction_linearized,1,-6.7289144323395256,-2.6964428642470115,1.1487419956649154,-3.3570069074047337
170,1,mass_balance,-1,1,1,1,2
171,0,reaction_linearized,1,-6.7221473451258644,-2.7006651236683998,1.1487419956649154,-3.3602771524276487
171,1,mass_balance,-1,1,1,1,2
172,0,reaction_linearized,1,-6.7153929705739746,-2.7048869266207216,1.1487419956649154,-3.3635431828031388
172,1,mass_balance,-1,1,1,1,2
173,0,reaction_linearized,1,-6.7086512814751522,-2.7091082700085094,1.1487419956649154,-3.3668050042260194
173,1,mass_balance,-1,1,1,1,2
174,0,reaction_linearized,1,-6.701922250670111,-2.7133291507473878,1.1487419956649154,-3.3700626223902503
174,1,mass_balance,-1,1,1,1,2
175,0,reaction_linearized,1,-6.6952058510490016,-2.7175495657640614,1.1487419956649154,-3.3733160429888942
175,1,mass_balance,-1,1,1,1,2
176,0,reaction_linearized,1,-6.6885020555514156,-2.721769511996309,1.1487419956649154,-3.3765652717140737
176,1,mass_balance,-1,1,1,1,2
177,0,reaction_linearized,1,-6.6818108371663856,-2.7259889863929589,1.1487419956649154,-3.3798103142569191
177,1,mass_balance,-1,1,1,1,2
178,0,reaction_linearized,1,-6.6751321689323815,-2.7302079859138759,1.1487419956649154,-3.383051176307514
178,1,mass_balance,-1,1,1,1,2
179,0,reaction_linearized,1,-6.6684660239373166,-2.734426507529951,1.1487419956649154,-3.3862878635548586
179,1,mass_balance,-1,1,1,1,2
180,0,reaction_linearized,1,-6.6618123753185632,-2.7386445482230832,1.1487419956649154,-3.3895203816868191
180,1,mass_balance,-1,1,1,1,2
181,0,reaction_linearized,1,-6.6551711962629225,-2.7428621049861661,1.1487419956649154,-3.3927487363900788
181,1,mass_balance,-1,1,1,1,2
182,0,reaction_linearized,1,-6.6485424600066505,-2.7470791748230736,1.1487419956649154,-3.3959729333500981
182,1,mass_balance,-1,1,1,1,2
183,0,reaction_linearized,1,-6.6419261398354488,-2.7512957547486403,1.1487419956649154,-3.3991929782510608
183,1,mass_balance,-1,1,1,1,2
184,0,reaction_linearized,1,-6.6353222090844532,-2.7555118417886471,1.1487419956649154,-3.4024088767758252
184,1,mass_balance,-1,1,1,1,2
185,0,reaction_linearized,1,-6.6287306411382474,-2.7597274329798172,1.1487419956649154,-3.4056206346059001
185,1,mass_balance,-1,1,1,1,2
186,0,reaction_linearized,1,-6.6221514094308489,-2.7639425253697802,1.1487419956649154,-3.4088282574213702
186,1,mass_balance,-1,1,1,1,2
187,0,reaction_linearized,1,-6.6155844874457088,-2.768157116017075,1.1487419956649154,-3.4120317509008724
187,1,mass_balance,-1,1,1,1,2
188,0,reaction_linearized,1,-6.6090298487157062,-2.7723712019911222,1.1487419956649154,-3.4152311207215411
188,1,mass_balance,-1,1,1,1,2
189,0,reaction_linearized,1,-6.6024874668231419,-2.7765847803722141,1.1487419956649154,-3.4184263725589652
189,1,mass_balance,-1,1,1,1,2
190,0,reaction_linearized,1,-6.5959573153997315,-2.7807978482514963,1.1487419956649154,-3.421617512087145
190,1,mass_balance,-1,1,1,1,2
191,0,reaction_linearized,1,-6.5894393681266132,-2.785010402730955,1.1487419956649154,-3.4248045449784534
191,1,mass_balance,-1,1,1,1,2
192,0,reaction_linearized,1,-6.5829335987342992,-2.7892224409233926,1.1487419956649154,-3.4279874769035708
192,1,mass_balance,-1,1,1,1,2
193,0,reaction_linearized,1,-6.5764399810027347,-2.7934339599524241,1.1487419956649154,-3.4311663135314778
193,1,mass_balance,-1,1,1,1,2
194,0,reaction_linearized,1,-6.5699584887612179,-2.7976449569524484,1.1487419956649154,-3.4343410605293774
194,1,mass_balance,-1,1,1,1,2
195,0,reaction_linearized,1,-6.5634890958884435,-2.801855429068639,1.1487419956649154,-3.4375117235626687
195,1,mass_balance,-1,1,1,1,2
196,0,reaction_linearized,1,-6.5570317763124661,-2.8060653734569252,1.1487419956649154,-3.4406783082949026
196,1,mass_balance,-1,1,1,1,2
197,0,reaction_linearized,1,-6.5505865040106919,-2.8102747872839751,1.1487419956649154,-3.4438408203877371
197,1,mass_balance,-1,1,1,1,2
198,0,reaction_linearized,1,-6.5441532530098847,-2.8144836677271798,1.1487419956649154,-3.4469992655008972
198,1,mass_balance,-1,1,1,1,2
199,0,reaction_linearized,1,-6.537731997386123,-2.8186920119746364,1.1487419956649154,-3.450153649292127
199,1,mass_balance,-1,1,1,1,2
200,0,reaction_linearized,1,-6.5313227112648207,-2.8228998172251272,1.1487419956649154,-3.4533039774171543
200,1,mass_balance,-1,1,1,1,2
201,0,reaction_linearized,1,-6.524925368820691,-2.8271070806881125,1.1487419956649154,-3.4564502555296519
201,1,mass_balance,-1,1,1,1,2
202,0,reaction_linearized,1,-6.5185399442777427,-2.8313137995837003,1.1487419956649154,-3.4595924892811833
202,1,mass_balance,-1,1,1,1,2
203,0,reaction_linearized,1,-6.5121664119092557,-2.8355199711426406,1.1487419956649154,-3.4627306843211718
203,1,mass_balance,-1,1,1,1,2
204,0,reaction_linearized,1,-6.5058047460377857,-2.8397255926063014,1.1487419956649154,-3.4658648462968653
204,1,mass_balance,-1,1,1,1,2
205,0,reaction_linearized,1,-6.4994549210351282,-2.8439306612266484,1.1487419956649154,-3.4689949808532745
205,1,mass_balance,-1,1,1,1,2
206,0,reaction_linearized,1,-6.4931169113223115,-2.8481351742662384,1.1487419956649154,-3.4721210936331572
206,1,mass_balance,-1,1,1,1,2
207,0,reaction_linearized,1,-6.4867906913695741,-2.8523391289981945,1.1487419956649154,-3.4752431902769634
207,1,mass_balance,-1,1,1,1,2
208,0,reaction_linearized,1,-6.4804762356963614,-2.8565425227061843,1.1487419956649154,-3.4783612764227958
208,1,mass_balance,-1,1,1,1,2
209,0,reaction_linearized,1,-6.4741735188712877,-2.8607453526844107,1.1487419956649154,-3.4814753577063806
209,1,mass_balance,-1,1,1,1,2
210,0,reaction_linearized,1,-6.4678825155121205,-2.8649476162375884,1.1487419956649154,-3.4845854397610099
210,1,mass_balance,-1,1,1,1,2
211,0,reaction_linearized,1,-6.4616032002857891,-2.8691493106809305,1.1487419956649154,-3.4876915282175274
211,1,mass_balance,-1,1,1,1,2
212,0,reaction_linearized,1,-6.4553355479083265,-2.8733504333401214,1.1487419956649154,-3.4907936287042647
212,1,mass_balance,-1,1,1,1,2
213,0,reaction_linearized,1,-6.4490795331448707,-2.8775509815513125,1.1487419956649154,-3.4938917468470216
213,1,mass_balance,-1,1,1,1,2
214,0,reaction_linearized,1,-6.4428351308096312,-2.8817509526610898,1.1487419956649154,-3.4969858882690126
214,1,mass_balance,-1,1,1,1,2
215,0,reaction_linearized,1,-6.4366023157658878,-2.8859503440264667,1.1487419956649154,-3.500076058590845
215,1,mass_balance,-1,1,1,1,2
216,0,reaction_linearized,1,-6.430381062925945,-2.8901491530148569,1.1487419956649154,-3.5031622634304638
216,1,mass_balance,-1,1,1,1,2
217,0,reaction_linearized,1,-6.424171347251117,-2.8943473770040624,1.1487419956649154,-3.5062445084031255
217,1,mass_balance,-1,1,1,1,2
218,0,reaction_linearized,1,-6.4179731437517171,-2.898545013382253,1.1487419956649154,-3.5093227991213616
218,1,mass_balance,-1,1,1,1,2
219,0,reaction_linearized,1,-6.4117864274870149,-2.9027420595479456,1.1487419956649154,-3.5123971411949331
219,1,mass_balance,-1,1,1,1,2
220,0,reaction_linearized,1,-6.4056111735652204,-2.9069385129099863,1.1487419956649154,-3.5154675402307949
220,1,mass_balance,-1,1,1,1,2
221,0,reaction_linearized,1,-6.3994473571434556,-2.9111343708875341,1.1487419956649154,-3.5185340018330677
221,1,mass_balance,-1,1,1,1,2
222,0,reaction_linearized,1,-6.393294953427743,-2.9153296309100392,1.1487419956649154,-3.521596531602996
222,1,mass_balance,-1,1,1,1,2
223,0,reaction_linearized,1,-6.3871539376729549,-2.9195242904172258,1.1487419956649154,-3.5246551351389073
223,1,mass_balance,-1,1,1,1,2
224,0,reaction_linearized,1,-6.3810242851828045,-2.9237183468590739,1.1487419956649154,-3.5277098180361852
224,1,mass_balance,-1,1,1,1,2
225,0,reaction_linearized,1,-6.374905971309814,-2.927911797695792,1.1487419956649154,-3.5307605858872222
225,1,mass_balance,-1,1,1,1,2
226,0,reaction_linearized,1,-6.3687989714552904,-2.9321046403978164,1.1487419956649154,-3.5338074442814031
226,1,mass_balance,-1,1,1,1,2
227,0,reaction_linearized,1,-6.3627032610692869,-2.9362968724457694,1.1487419956649154,-3.5368503988050453
227,1,mass_balance,-1,1,1,1,2
228,0,reaction_linearized,1,-6.3566188156505863,-2.9404884913304556,1.1487419956649154,-3.5398894550413837
228,1,mass_balance,-1,1,1,1,2
229,0,reaction_linearized,1,-6.3505456107466562,-2.9446794945528367,1.1487419956649154,-3.5429246185705212
229,1,mass_balance,-1,1,1,1,2
230,0,reaction_linearized,1,-6.3444836219536462,-2.9488698796240169,1.1487419956649154,-3.5459558949694134
230,1,mass_balance,-1,1,1,1,2
231,0,reaction_linearized,1,-6.3384328249163184,-2.9530596440652133,1.1487419956649154,-3.5489832898118081
231,1,mass_balance,-1,1,1,1,2
232,0,reaction_linearized,1,-6.3323931953280566,-2.9572487854077463,1.1487419956649154,-3.5520068086682315
232,1,mass_balance,-1,1,1,1,2
233,0,reaction_linearized,1,-6.3263647089308055,-2.9614373011930191,1.1487419956649154,-3.555026457105952
233,1,mass_balance,-1,1,1,1,2
234,0,reaction_linearized,1,-6.3203473415150553,-2.9656251889724921,1.1487419956649154,-3.5580422406889367
234,1,mass_balance,-1,1,1,1,2
235,0,reaction_linearized,1,-6.3143410689197941,-2.9698124463076634,1.1487419956649154,-3.5610541649778211
235,1,mass_balance,-1,1,1,1,2
236,0,reaction_linearized,1,-6.3083458670325019,-2.9739990707700592,1.1487419956649154,-3.5640622355298888
236,1,mass_balance,-1,1,1,1,2
237,0,reaction_linearized,1,-6.302361711789084,-2.9781850599412039,1.1487419956649154,-3.5670664578990197
237,1,mass_balance,-1,1,1,1,2
238,0,reaction_linearized,1,-6.2963885791738567,-2.9823704114126,1.1487419956649154,-3.5700668376356677
238,1,mass_balance,-1,1,1,1,2
239,0,reaction_linearized,1,-6.2904264452195155,-2.9865551227857159,1.1487419956649154,-3.5730633802868295
239,1,mass_balance,-1,1,1,1,2
240,0,reaction_linearized,1,-6.2844752860070869,-2.9907391916719579,1.1487419956649154,-3.5760560913960049
240,1,mass_balance,-1,1,1,1,2
241,0,reaction_linearized,1,-6.2785350776659019,-2.9949226156926554,1.1487419956649154,-3.5790449765031704
241,1,mass_balance,-1,1,1,1,2
242,0,reaction_linearized,1,-6.2726057963735569,-2.9991053924790383,1.1487419956649154,-3.5820300411447463
242,1,mass_balance,-1,1,1,1,2
243,0,reaction_linearized,1,-6.2666874183558852,-3.0032875196722157,1.1487419956649154,-3.585011290853565
243,1,mass_balance,-1,1,1,1,2
244,0,reaction_linearized,1,-6.2607799198869065,-3.0074689949231606,1.1487419956649154,-3.5879887311588403
244,1,mass_balance,-1,1,1,1,2
245,0,reaction_linearized,1,-6.2548832772887994,-3.0116498158926843,1.1487419956649154,-3.5909623675861342
245,1,mass_balance,-1,1,1,1,2
246,0,reaction_linearized,1,-6.2489974669318631,-3.0158299802514161,1.1487419956649154,-3.5939322056573242
246,1,mass_balance,-1,1,1,1,2
247,0,reaction_linearized,1,-6.2431224652344781,-3.0200094856797874,1.1487419956649154,-3.5968982508905789
247,1,mass_balance,-1,1,1,1,2
248,0,reaction_linearized,1,-6.2372582486630588,-3.024188329868009,1.1487419956649154,-3.599860508800321
248,1,mass_balance,-1,1,1,1,2
249,0,reaction_linearized,1,-6.2314047937320334,-3.02836651051605,1.1487419956649154,-3.6028189848972056
249,1,mass_balance,-1,1,1,1,2
250,0,reaction_linearized,1,-6.2255620770037963,-3.0325440253336136,1.1487419956649154,-3.6057736846880788
250,1,mass_balance,-1,1,1,1,2
251,0,reaction_linearized,1,-6.2197300750886466,-3.0367208720401258,1.1487419956649154,-3.6087246136759541
251,1,mass_balance,-1,1,1,1,2
252,0,reaction_linearized,1,-6.2139087646447901,-3.0408970483647084,1.1487419956649154,-3.6116717773599865
252,1,mass_balance,-1,1,1,1,2
253,0,reaction_linearized,1,-6.2080981223782636,-3.0450725520461552,1.1487419956649154,-3.614615181235433
253,1,mass_balance,-1,1,1,1,2
254,0,reaction_linearized,1,-6.2022981250429003,-3.0492473808329184,1.1487419956649154,-3.6175548307936305
254,1,mass_balance,-1,1,1,1,2
255,0,reaction_linearized,1,-6.1965087494403104,-3.0534215324830867,1.1487419956649154,-3.6204907315219721
255,1,mass_balance,-1,1,1,1,2
256,0,reaction_linearized,1,-6.1907299724198079,-3.0575950047643592,1.1487419956649154,-3.623422888903864
256,1,mass_balance,-1,1,1,1,2
257,0,reaction_linearized,1,-6.1849617708783864,-3.061767795454029,1.1487419956649154,-3.6263513084187062
257,1,mass_balance,-1,1,1,1,2
258,0,reaction_linearized,1,-6.1792041217606757,-3.065939902338962,1.1487419956649154,-3.6292759955418679
258,1,mass_balance,-1,1,1,1,2
259,0,reaction_linearized,1,-6.1734570020588855,-3.0701113232155746,1.1487419956649154,-3.6321969557446456
259,1,mass_balance,-1,1,1,1,2
