region_id,C_low,C_high,Caoss,Cass,Cbss,Ccss,fss,aCao,aCa,aCb,aCc
0,0.5,0.501,0.50049999999999994,0.19292464924866701,1.3848492984973344,0.92272605225399884,0,1,-8.0885162823694987,-1.9750156482059016,1.1487419956649154
1,0.501,0.502,0.50150000000000006,0.19346716543156239,1.3839343308631249,0.92409850370531277,4.4408920985006262e-16,1,-8.0791526347674782,-1.9792609567704933,1.1487419956649154
2,0.502,0.503,0.50249999999999995,0.19401026026170709,1.3830205205234145,0.92546921921487824,0,1,-8.0698070076058066,-1.9835065021689555,1.1487419956649154
3,0.503,0.504,0.50350000000000006,0.19455393318530101,1.3821078663706019,0.92683820044409715,0,1,-8.0604793661149792,-1.98775227936225,1.1487419956649154
4,0.504,0.505,0.50449999999999995,0.19509818364730891,1.3811963672946177,0.92820544905807345,-2.2204460492503131e-16,1,-8.0511696755598514,-1.9919982833219725,1.1487419956649154
5,0.505,0.50600000000000001,0.50550000000000006,0.195643011091471,1.3802860221829425,0.92957096672558681,4.4408920985006262e-16,1,-8.0418779012398058,-1.9962445090303826,1.1487419956649154
6,0.50600000000000001,0.50700000000000001,0.50649999999999995,0.19618841496031289,1.3793768299206259,0.93093475511906121,2.2204460492503131e-16,1,-8.032604008488935,-2.000490951480431,1.1487419956649154
7,0.50700000000000001,0.50800000000000001,0.50750000000000006,0.19673439469515441,1.3784687893903087,0.93229681591453695,-6.6613381477509392e-16,1,-8.0233479626762474,-2.0047376056757775,1.1487419956649154
8,0.50800000000000001,0.50900000000000001,0.50849999999999995,0.1972809497361199,1.3775618994722398,0.93365715079164002,2.2204460492503131e-16,1,-8.0141097292058419,-2.0089844666308183,1.1487419956649154
9,0.50900000000000001,0.51000000000000001,0.50950000000000006,0.1978280795221484,1.3766561590442972,0.93501576143355436,8.8817841970012523e-16,1,-8.0048892735170867,-2.013231529370715,1.1487419956649154
10,0.51000000000000001,0.51100000000000001,0.51049999999999995,0.1983757834910029,1.375751566982006,0.93637264952699117,2.2204460492503131e-16,1,-7.9956865610848009,-2.017478788931415,1.1487419956649154
11,0.51100000000000001,0.51200000000000001,0.51150000000000007,0.19892406107927971,1.3748481221585596,0.93772781676216077,0,1,-7.9865015574194471,-2.0217262403596705,1.1487419956649154
12,0.51200000000000001,0.51300000000000001,0.51249999999999996,0.19947291172241891,1.3739458234448376,0.93908126483274323,-4.4408920985006262e-16,1,-7.9773342280672974,-2.0259738787130694,1.1487419956649154
13,0.51300000000000001,0.51400000000000001,0.51350000000000007,0.2000223348547133,1.3730446697094267,0.94043299543586001,8.8817841970012523e-16,1,-7.9681845386106236,-2.0302216990600521,1.1487419956649154
