epoch,batch_idx,phase,batch_size,batch_MSE,batch_RMSE,epoch_MSE,epoch_RMSE
1,0,train,16,0.5100957121884674,0.7142098516461862,0.509853113028422,0.7140399939978306
1,1,train,16,0.5110660381724627,0.7148888292402271,0.509853113028422,0.7140399939978306
1,2,train,16,0.522244633895593,0.7226649527240082,0.509853113028422,0.7140399939978306
1,3,train,12,0.4960060678571646,0.7042769823422916,0.509853113028422,0.7140399939978306
1,-1,train,60,0.509853113028422,0.7140399939978306,0.509853113028422,0.7140399939978306
2,0,train,16,0.5197206609147076,0.720916542267347,0.5058919335522526,0.7112608055785533
2,1,train,16,0.5082392319168774,0.7129089927311041,0.5058919335522526,0.7112608055785533
2,2,train,16,0.4878860088605694,0.6984883741771006,0.5058919335522526,0.7112608055785533
2,3,train,12,0.507721832516856,0.7125460213325564,0.5058919335522526,0.7112608055785533
2,-1,train,60,0.5058919335522526,0.7112608055785533,0.5058919335522526,0.7112608055785533
3,0,train,16,0.5137899306117917,0.716791413600771,0.4993933976258038,0.7066777183595107
3,1,train,16,0.48268199313090693,0.6947531886439291,0.4993933976258038,0.7066777183595107
3,2,train,16,0.5231273979235579,0.7232754647598367,0.4993933976258038,0.7066777183595107
3,3,train,12,0.4779742688369587,0.6913568317713789,0.4993933976258038,0.7066777183595107
3,-1,train,60,0.4993933976258038,0.7066777183595107,0.4993933976258038,0.7066777183595107
4,0,train,16,0.5023800101113058,0.7087877045429793,0.49603496747042675,0.7042974992646408
4,1,train,16,0.498583014860523,0.7061041104968324,0.49603496747042675,0.7042974992646408
4,2,train,16,0.4857706016432625,0.6969724540060838,0.49603496747042675,0.7042974992646408
4,3,train,12,0.4974062432666154,0.7052703334655552,0.49603496747042675,0.7042974992646408
4,-1,train,60,0.49603496747042675,0.7042974992646408,0.49603496747042675,0.7042974992646408
5,0,train,16,0.4946835712200636,0.7033374518821415,0.49096876829053826,0.7006916356647468
5,1,train,16,0.48689926614263884,0.697781675126711,0.49096876829053826,0.7006916356647468
5,2,train,16,0.49431063194875824,0.7030722807427116,0.49096876829053826,0.7006916356647468
5,3,train,12,0.4879816038506923,0.6985568007332634,0.49096876829053826,0.7006916356647468
5,-1,train,60,0.49096876829053826,0.7006916356647468,0.49096876829053826,0.7006916356647468
6,0,train,16,0.5058283843398771,0.7112161305397094,0.4854361373071083,0.6967324718334207
6,1,train,16,0.47712128137164084,0.6907396625152206,0.4854361373071083,0.6967324718334207
6,2,train,16,0.4889796453351803,0.6992707954256208,0.4854361373071083,0.6967324718334207
6,3,train,12,0.46981523818173493,0.6854306953892092,0.4854361373071083,0.6967324718334207
6,-1,train,60,0.4854361373071083,0.6967324718334207,0.4854361373071083,0.6967324718334207
7,0,train,16,0.47894680733471495,0.6920598293028681,0.483018949977206,0.6949956474519866
7,1,train,16,0.4829442117459006,0.694941876523426,0.483018949977206,0.6949956474519866
7,2,train,16,0.4696550413873295,0.6853138269342954,0.483018949977206,0.6949956474519866
7,3,train,12,0.500529739440879,0.707481264374456,0.483018949977206,0.6949956474519866
7,-1,train,60,0.483018949977206,0.6949956474519866,0.483018949977206,0.6949956474519866
8,0,train,16,0.46998380254987776,0.6855536467337022,0.4778399232938925,0.6912596641594911
8,1,train,16,0.47958644464664707,0.6925218008457547,0.4778399232938925,0.6912596641594911
8,2,train,16,0.47608826876317223,0.6899914990513812,0.4778399232938925,0.6912596641594911
8,3,train,12,0.485701177215873,0.6969226479429931,0.4778399232938925,0.6912596641594911
8,-1,train,60,0.4778399232938925,0.6912596641594911,0.4778399232938925,0.6912596641594911
9,0,train,16,0.4691345344283741,0.6849339635529648,0.4724121573734204,0.6873224551645468
9,1,train,16,0.4638508536778918,0.6810659686681546,0.4724121573734204,0.6873224551645468
9,2,train,16,0.49063838179490765,0.7004558385757861,0.4724121573734204,0.6873224551645468
9,3,train,12,0.466024859592508,0.6826601347614404,0.4724121573734204,0.6873224551645468
9,-1,train,60,0.4724121573734204,0.6873224551645468,0.4724121573734204,0.6873224551645468
10,0,train,16,0.4693220523071839,0.6850708374374025,0.4686972084155058,0.6846146422736704
10,1,train,16,0.46089373371099435,0.6788915478270402,0.4686972084155058,0.6846146422736704
10,2,train,16,0.4720400204403861,0.6870516868768943,0.4686972084155058,0.6846146422736704
10,3,train,12,0.4725330272034586,0.6874103775791129,0.4686972084155058,0.6846146422736704
