model,PINN
model_id,PINN2D_rxn0p5_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.5
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.6750215766272885
violation,296.8001948364469
violation_original_nonlinear,1.9943172597264673
violation_rxn,0.704241954903571
violation_mb,3.2843925645493637
prediction_time_sec,0.0003622882068157196
