model,PINN
model_id,PINN2D_rxn1_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1.0
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.6788207681420377
violation,299.72155342107635
violation_original_nonlinear,2.001016274783359
violation_rxn,0.6985530024488131
violation_mb,3.3034795471179055
prediction_time_sec,0.0003698221407830715
