model,PINN
model_id,PINN2D_rxn3em07_mb0p05
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-07
mu_mb,0.05
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.11437007613801463
violation,13.742713016900181
violation_original_nonlinear,13.034588161656986
violation_rxn,26.001395900897908
violation_mb,0.0677804224160627
prediction_time_sec,0.0003642435185611248
