model,PINN
model_id,PINN2D_rxn1em07_mb0p05
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-07
mu_mb,0.05
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.08845207441322685
violation,17.521817037032605
violation_original_nonlinear,15.382547334309844
violation_rxn,30.724233879430063
violation_mb,0.04086078918962693
prediction_time_sec,0.0003531733527779579
