model,PINN
model_id,PINN2D_rxn1em07_mb0
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-07
mu_mb,0.0
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.06435622395391445
violation,13.340905151545032
violation_original_nonlinear,12.037827296129441
violation_rxn,24.01370071358569
violation_mb,0.06195387867319348
prediction_time_sec,0.0003580828197300434
