model,PINN
model_id,PINN2D_selected
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-06
mu_mb,0.001
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,test
runs,1
run,10
seed,10
loss_type,PINN
rmse_total,0.08867378568294852
violation,12.052887957577376
violation_original_nonlinear,14.738364752592082
violation_rxn,29.427229191368095
violation_mb,0.049500313816067294
prediction_time_sec,0.0003694719634950161
