model,PINN
model_id,PINN2D_rxn3em07_mb0p1
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-07
mu_mb,0.1
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.11695340414496698
violation,17.918943259647687
violation_original_nonlinear,16.7875667300771
violation_rxn,33.533272483425584
violation_mb,0.041860976728621255
prediction_time_sec,0.0003627142868936062
