model,PINN
model_id,PINN2D_rxn3em06_mb0p05
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-06
mu_mb,0.05
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,2
seed,2
loss_type,PINN
rmse_total,0.10986267761685745
violation,3.2420215438971733
violation_original_nonlinear,2.9186475095460906
violation_rxn,5.790125991849659
violation_mb,0.04716902724252183
prediction_time_sec,0.0003591221757233143
