model,PINN
model_id,PINN2D_selected
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-06
mu_mb,0.001
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,test
runs,1
run,9
seed,9
loss_type,PINN
rmse_total,0.06609421717652161
violation,6.368709048797509
violation_original_nonlinear,7.9512262786997665
violation_rxn,15.82709553331629
violation_mb,0.07535702408324346
prediction_time_sec,0.0003512827679514885
