model,PINN
model_id,PINN2D_rxn3em05_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-05
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.41654109888979945
violation,203.05611461076475
violation_original_nonlinear,9.84396388000294
violation_rxn,18.275035777096473
violation_mb,1.4128919829094075
prediction_time_sec,0.00036699045449495316
