model,PINN
model_id,PINN2D_rxn0p05_mb0
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.05
mu_mb,0.0
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.5064828719501507
violation,91.08494665942354
violation_original_nonlinear,1.414229019179614
violation_rxn,0.5137740964177541
violation_mb,2.314683941941474
prediction_time_sec,0.0003563598729670048
