model,PINN
model_id,PINN2D_rxn1em05_mb0
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-05
mu_mb,0.0
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.17368494611040092
violation,6.533296173468052
violation_original_nonlinear,4.443339798326706
violation_rxn,8.690650844107093
violation_mb,0.1960287525463179
prediction_time_sec,0.0003607231192290783
