model,PINN
model_id,PINN2D_rxn1em07_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-07
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,2
seed,2
loss_type,PINN
rmse_total,0.0803309251994558
violation,12.537571240187999
violation_original_nonlinear,10.390001758462333
violation_rxn,20.75777601738864
violation_mb,0.022227499536024282
prediction_time_sec,0.00036764098331332207
