model,PINN
model_id,PINN2D_rxn1em07_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-07
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.08553839704635878
violation,15.83716665070917
violation_original_nonlinear,14.452972540587169
violation_rxn,28.84038212999541
violation_mb,0.06556295117892705
prediction_time_sec,0.0003631538711488247
