model,PINN
model_id,PINN2D_selected
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-06
mu_mb,0.001
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,test
runs,1
run,31
seed,31
loss_type,PINN
rmse_total,0.06347291295204009
violation,2.190347240942451
violation_original_nonlinear,1.4503715309175316
violation_rxn,2.8407451807590482
violation_mb,0.05999788107601473
prediction_time_sec,0.00037466082721948624
