model,PINN
model_id,PINN2D_rxn0_mb0p05
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.0
mu_mb,0.05
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.06268425868423536
violation,41.3967263446763
violation_original_nonlinear,31.85210529857511
violation_rxn,63.67946684164858
violation_mb,0.02474375550163544
prediction_time_sec,0.00045869266614317894
