model,PINN
model_id,PINN2D_rxn0p5_mb0
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.5
mu_mb,0.0
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.583447737568234
violation,145.4864790691223
violation_original_nonlinear,1.5900657336137414
violation_rxn,0.4417550786154012
violation_mb,2.7383763886120813
prediction_time_sec,0.0003729192540049553
