model,PINN
model_id,PINN2D_rxn0p2_mb0p5
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.2
mu_mb,0.5
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.49958399224642935
violation,31.101616462980694
violation_original_nonlinear,1.2916682040734788
violation_rxn,0.6303800181555942
violation_mb,1.9529563899913631
prediction_time_sec,0.00039028096944093704
