model,PINN
model_id,PINN2D_rxn0p2_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.2
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.564556475926275
violation,154.80888864145882
violation_original_nonlinear,1.6362201203898277
violation_rxn,0.598716870013686
violation_mb,2.6737233707659698
prediction_time_sec,0.0004457361064851284
