model,PINN
model_id,PINN2D_rxn3em07_mb0p1
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-07
mu_mb,0.1
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.10160665848998099
violation,11.576093752723567
violation_original_nonlinear,11.30181210281766
violation_rxn,22.563741058135587
violation_mb,0.039883147499732416
prediction_time_sec,0.00038246484473347664
