model,PINN
model_id,PINN2D_rxn0p001_mb0p2
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.001
mu_mb,0.2
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.2922321672095409
violation,7.717094505392894
violation_original_nonlinear,3.1070956800437766
violation_rxn,5.773286265218376
violation_mb,0.4409050948691777
prediction_time_sec,0.00036836927756667137
