model,PINN
model_id,PINN2D_rxn1em06_mb0p1
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-06
mu_mb,0.1
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.12523329716719145
violation,11.310989132098852
violation_original_nonlinear,10.1788192476685
violation_rxn,20.31346371131346
violation_mb,0.044174784023541795
prediction_time_sec,0.0003632809966802597
