model,PINN
model_id,PINN2D_rxn1em05_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,1e-05
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,0
seed,0
loss_type,PINN
rmse_total,0.1750696168331807
violation,7.016086361386875
violation_original_nonlinear,4.73630431427988
violation_rxn,9.297472440953978
violation_mb,0.17513618760578095
prediction_time_sec,0.0003640381619334221
