Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00014,7.05030378093943,1e-05,7.157804701011628
2,7e-05,6.621066101361066,2e-05,7.253670861944556
3,2e-05,6.605634669773281,1e-05,7.130048870109022
4,7e-05,6.575587375089526,1e-05,7.299865513108671
5,2e-05,6.566033284179866,0.0,7.226142239291221
6,3e-05,6.59677378507331,1e-05,7.264171833638102
7,3e-05,6.54157904908061,0.0,7.187758225016296
8,0.00014,6.532035066746175,1e-05,7.150053211953491
9,0.0002,6.57376574119553,0.0,7.180581084918231
10,0.00026,6.720822782255709,0.0,7.147172541823238
11,0.00022,6.696776043623686,2e-05,7.233120626304299
12,0.00025,6.521399429067969,1e-05,7.126255381852388
13,9e-05,6.615036494098604,1e-05,7.184312019962817
14,5e-05,6.525715463329107,1e-05,7.175009738188237
15,0.00022,6.523484365083277,1e-05,7.225925515871495
16,0.00011,6.6233713501133025,2e-05,7.238981925882399
17,8e-05,6.549304025713354,3e-05,7.545398963149637
18,8e-05,6.575892418157309,2e-05,7.210924263112247
19,1e-05,6.563296635169536,1e-05,7.167832375969738
20,0.00022,6.625525865703821,0.0,7.172797694336623
21,7e-05,6.549196714069694,0.0,7.184260925743729
22,0.00017,6.588767660781741,2e-05,7.484137177001685
23,2e-05,6.540551921818405,0.0,7.162713512778282
24,0.00015,6.537992045748979,1e-05,7.193064868915826
25,0.00021,6.611389552243054,2e-05,7.210100403055549
26,3e-05,6.522273414302617,0.0,7.198959155939519
27,0.00015,6.5512626096606255,1e-05,7.1072643008083105
28,0.0001,6.563918985892087,1e-05,7.187324283644557
29,0.00013,6.57353308191523,0.0,7.156444089021534
30,4e-05,6.536636815872043,1e-05,7.157841289881617
31,0.00013,6.5373355047777295,0.0,7.151216814294457
32,6e-05,6.553836815990508,1e-05,7.1984329633414745
33,0.00013,6.569346676114947,3e-05,7.333124338183552
34,0.00014,6.514287726953626,0.0,7.22576755611226
35,0.00023,6.600099537055939,0.0,7.220291313715279
36,8e-05,6.565507786814123,2e-05,7.429242747835815
37,1e-05,6.559286974836141,3e-05,7.2540217489004135
38,9e-05,6.529873919207603,1e-05,7.20224911859259
39,1e-05,6.591758107766509,0.0,7.240218221675605
40,2e-05,6.657158331014216,0.0,7.134790462907404
41,0.00022,6.5912071550264955,0.0,7.188946999143809
42,9e-05,6.539791247807443,0.0,7.216611389070749
43,1e-05,6.573325010947883,0.0,7.337001507170498
44,0.00024,6.614403622224927,1e-05,7.248792436905205
45,2e-05,6.6693140049465,2e-05,7.183099194895476
46,0.00025,6.6427523591555655,1e-05,7.133988667279482
47,0.00022,6.553966012317687,2e-05,7.153848959133029
48,2e-05,6.559089858084917,0.0,7.188633491750807
49,0.00025,6.59683841932565,3e-05,7.130911687854677
50,0.00011,6.525044285226613,0.0,7.220921508036554
