region_id,T_low,T_high,Tss,Cass,Cbss,Ccss,fss,aT,aCa,aCb
0,280.0,370.0,325.0,0.6867320370528783,1.3734640741057567,0.9398038888413649,1.1102230246251565e-16,-0.033589003653396385,-1.7844596132456918,-0.7844596132456918
1,370.0,415.0,392.5,0.4481101986432877,0.8962203972865805,1.6556694040701316,0.0,-0.33021964364553513,-108.07896111763824,-107.07896111763776
2,415.0,460.0,437.5,0.4105252745834295,0.8210505491668678,1.7684241762497026,-5.684341886080802e-14,-3.1522155829846774,-1492.0893770541543,-1491.0893770541416
