NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL
0.012710467202549204,1059.7665912812326,1014.8789237051321,0.09122112048860812,0.15763830398948797,54.139391541020615
0.015394130182324422,1149.753319180142,1094.3361581768816,0.009093332067110058,0.15704722709725621,6.1714374845636115
0.010955036775362125,1624.730598955866,1524.8333066205766,0.016127630055968185,0.15708941978624846,8.128634888681324
0.010652452131013993,685.3341919760823,668.1040556708676,0.016608479405552136,0.1571205088622872,7.001627994480291
0.013401356227432045,453.6078277381295,447.5955711960165,0.010295708907565624,0.15705032784800402,6.265969166940934
0.01188163414535357,1131.6906309902195,1076.517305838373,0.01226742633347984,0.15700113583143094,6.028338599467178
0.01256586490550783,1515.6695469655538,1423.5560057636299,0.029498713307868702,0.15724354864348172,10.086391804161021
0.008783173804644665,1151.899118355114,1091.1102686236177,0.011239906165047286,0.15682196694201034,6.548293362707401
0.012767339322103877,704.2664444711597,676.4584449928553,0.008395322442820553,0.1570842023832337,6.18655125228903
0.012061452557310618,867.8285207891327,842.9684953125229,0.019775579284898464,0.15806961437375763,6.899306147363506
0.0140249998744897,785.4085329069918,747.0894460922563,0.013046021483493516,0.1570369937865652,6.1968825496769275
0.014114376940870222,681.62228389309,669.3461683800027,0.009366622236902416,0.15701563066669358,7.171351224174022
0.011418093193047063,880.0093372025442,847.9689435884545,0.011654549985405039,0.15703054870299266,6.249945268608674
0.009264292361603702,1009.6723895453425,965.6619463992927,0.007454609044138293,0.1577211136820824,6.351822254151536
0.01330949025729177,293.7704540303737,296.4233738384291,0.011489826425267372,0.15704771245270188,6.541134890668191
0.026408535248670015,955.8125671100117,928.2107872362328,0.01830077765020028,0.1585504615824034,7.482162241179581
0.013477024766030457,390.4215901884155,393.3957276294269,0.012806977328412123,0.30341942182650256,6.47442591403073
0.01196076783449574,362.078269317516,352.1194503397511,0.012309960501645179,0.157009614748211,6.134518445764477
0.014149171046777837,680.9209387458313,669.7784109272635,0.011532225230404437,0.1577126273649399,6.427010730733541
0.010649358195051084,98.96343205383485,100.66658456424068,0.006657075206835634,0.15797534729149354,6.458221508726878
0.013711713287347322,773.6567872697701,744.2496155291304,0.011755653206114571,0.15704903332179257,6.27121003459141
0.11965826961994648,17614.762399627158,13531.118458054425,0.010908214830679087,0.15708198229503537,6.019611000202406
0.013384551680074009,394.9182161679001,387.500120056329,0.012165276450156257,0.15701911278649525,6.449023488309683
0.013413388772425448,264.72226898156447,255.117829355358,0.010727556144337827,0.1580252319007693,6.669107788749969
0.012206769816253186,937.1437496035271,891.5310362862499,0.01165382217490252,0.15701770281531185,6.149429649085944
0.013694619416418783,906.8447125949677,864.966270718181,0.009956532578073088,0.15706754193111136,6.124358636856544
0.009358791691419116,175.52447302389106,174.81759529967286,0.00964931286833576,0.15773757778628994,6.463424484776124
0.018630849996362824,1649.1156201531576,1566.6149630250793,0.011698721852163271,0.15803832866692474,7.960248350168191
0.012696634439445477,170.2926829067515,172.80133060658775,0.014710819314403177,0.15715260258011535,7.588903911516054
0.011285747568487292,1701.7710454942173,1608.7464778724984,0.01462455816806555,0.1572136556804659,7.739452279068447
0.00934328127566906,794.1538338425569,770.9242610932305,0.011250062285378124,0.15689710648030575,6.788257116885832
0.006089488342128136,428.8142582425568,412.0929810198192,0.012242970201470858,0.15708868740805895,6.519159058699712
0.013890355965544377,571.2805425100911,566.9124196127543,0.009363748144878144,0.15800445418153805,6.5236916260229
0.010746600341042285,856.6097509876147,824.3280953616154,0.008864795912668403,0.15707738739534252,6.1579963982799555
0.014917608862693832,1346.6946867374147,1273.8523249847422,0.010455044805202774,0.1569818110730166,6.019904912157207
0.013100390379977251,597.5651581760428,585.1650279855643,0.0071721626298371245,0.15699658331924388,6.905397842395173
0.013594931926187222,884.0660037977616,882.3351697304737,0.007123968552547462,0.15708155494787515,6.667290476283574
0.01022021655348083,1180.9606108576686,1135.0634638650872,0.014094593702437106,0.1569456977338851,6.477119329917063
0.013530744744565294,387.5373667878577,374.6147572878044,0.00731659892339703,0.1569865923278183,6.822016949917752
0.01060399499855238,216.46775506163547,218.25790506568953,0.011572638894188627,0.1576564914663593,6.119435634422116
0.014153739678381147,774.1337029236676,760.7835351164119,0.021289414749133928,0.15818246979424916,11.068377367923997
0.0060999544299187,866.7530473846699,826.1164117662415,0.009324883588095812,0.1570756592014776,6.561274717056631
0.014301122864567776,760.2407108993453,728.8995286897783,0.012097729020764454,0.16523304712129105,6.440609127993822
0.011163465017942454,968.3864683814143,931.1102513962376,0.010081454939036895,0.15711451878854168,6.772505899228699
0.011523287813630502,917.3526861187339,869.6990188864304,0.008897355782947923,0.15786572289746176,6.395384292813313
0.012840788220178711,664.5959098462179,648.9988417911856,0.012186084702444616,0.15708276705958923,6.714042194673811
0.014178508468570996,430.74001335427585,417.71557891045586,0.012241423868159974,0.15705654734137578,6.113019065786911
0.013424840856822749,825.8399335319796,789.8537719068205,0.010008048428778544,0.15704126248070055,10.947793488180071
0.01445129797350619,527.7924660679423,527.011193705924,0.016032702623425276,0.1571194707810823,6.284105470014435
0.021435983057357156,1465.104614889257,1386.8161095759378,0.011467031953832972,0.15691437334161798,5.927969390316978
