epoch,tr_loss,train_raw_metric,tr_eq,tr_ineq,tr_task_loss,tr_consistency_loss,val_loss,val_raw_metric,val_eq,val_ineq,val_task_loss,val_consistency_loss,projection_active,mean_batch_loss,train_epoch_time_sec,train_step_time_sec,train_eval_time_sec,validation_epoch_time_sec,train_batches,validation_batches,train_time_per_batch_sec,train_step_time_per_batch_sec,validation_time_per_batch_sec
11,0.550552487373352,0.550552487373352,3.18245792388916,0.0,0.550552487373352,0.0,0.5761834541956584,0.5761834541956584,3.2647891839345298,0.0,0.5761834541956584,0.0,0,0.5544774532318115,0.0007573398761451244,0.0002758023329079151,3.470107913017273e-05,0.0003328952006995678,6,2,0.00012622331269085407,4.596705548465252e-05,0.0001664476003497839
12,0.5411666035652161,0.5411666035652161,3.161829710006714,0.0,0.5411666035652161,0.0,0.5661772131919861,0.5661772131919861,3.2435929775238037,0.0,0.5661772131919861,0.0,0,0.5467284719149271,0.0008020526729524136,0.00029661087319254875,3.466010093688965e-05,0.00031522801145911217,6,2,0.00013367544549206892,4.943514553209146e-05,0.00015761400572955608
13,0.5320484042167664,0.5320484042167664,3.1418728828430176,0.0,0.5320484042167664,0.0,0.5564972201983134,0.5564972201983134,3.2231443405151365,0.0,0.5564972201983134,0.0,0,0.5369423826535543,0.000796126201748848,0.0002899286337196827,3.508618101477623e-05,0.0003307880833745003,6,2,0.00013268770029147467,4.832143895328045e-05,0.00016539404168725014
14,0.5234636664390564,0.5234636664390564,3.1231513023376465,0.0,0.5234636664390564,0.0,0.547270413239797,0.547270413239797,3.2036682764689126,0.0,0.547270413239797,0.0,0,0.5292190412680308,0.0007924851961433887,0.0002890550531446934,3.509502857923508e-05,0.00030980678275227547,6,2,0.00013208086602389812,4.817584219078223e-05,0.00015490339137613773
15,0.5154105424880981,0.5154105424880981,3.1055190563201904,0.0,0.5154105424880981,0.0,0.5385040203730266,0.5385040203730266,3.185166072845459,0.0,0.5385040203730266,0.0,0,0.5183461308479309,0.0008116438984870911,0.0002922811545431614,3.488874062895775e-05,0.0003169090487062931,6,2,0.00013527398308118185,4.8713525757193565e-05,0.00015845452435314655
16,0.5079084634780884,0.5079084634780884,3.088996171951294,0.0,0.5079084634780884,0.0,0.530370545387268,0.530370545387268,3.167932732899984,0.0,0.530370545387268,0.0,0,0.5130763600269953,0.0007732249796390533,0.00028307316824793816,3.516208380460739e-05,0.000318767037242651,6,2,0.00012887082993984222,4.717886137465636e-05,0.0001593835186213255
17,0.5007869005203247,0.5007869005203247,3.0731241703033447,0.0,0.5007869005203247,0.0,0.5226990063985189,0.5226990063985189,3.151489241917928,0.0,0.5226990063985189,0.0,0,0.5053546776374181,0.0007616798393428326,0.00027902983129024506,3.677560016512871e-05,0.00030827801674604416,6,2,0.00012694663989047209,4.650497188170751e-05,0.00015413900837302208
18,0.4939088523387909,0.4939088523387909,3.057673454284668,0.0,0.4939088523387909,0.0,0.5153137524922689,0.5153137524922689,3.1355798721313475,0.0,0.5153137524922689,0.0,0,0.49692173302173615,0.000788860023021698,0.00028492510318756104,3.485940396785736e-05,0.0003130761906504631,6,2,0.00013147667050361633,4.748751719792684e-05,0.00015653809532523155
19,0.4871990978717804,0.4871990978717804,3.0424656867980957,0.0,0.4871990978717804,0.0,0.5081185777982076,0.5081185777982076,3.119954220453898,0.0,0.5081185777982076,0.0,0,0.49019210040569305,0.0007756911218166351,0.00028117885813117027,3.464287146925926e-05,0.0003026369959115982,6,2,0.00012928185363610586,4.686314302186171e-05,0.0001513184979557991
20,0.48062652349472046,0.48062652349472046,3.027456283569336,0.0,0.48062652349472046,0.0,0.501092255115509,0.501092255115509,3.104580863316854,0.0,0.501092255115509,0.0,0,0.48382875820000965,0.0008114730007946491,0.00030050287023186684,3.774277865886688e-05,0.0003258869983255863,6,2,0.00013524550013244152,5.008381170531114e-05,0.00016294349916279316
21,0.4741768538951874,0.4741768538951874,3.0126330852508545,0.0,0.4741768538951874,0.0,0.49422087470690407,0.49422087470690407,3.08943559328715,0.0,0.49422087470690407,0.0,0,0.47929729521274567,0.0007803617045283318,0.0002906881272792816,3.430712968111038e-05,0.0003079986199736595,6,2,0.00013006028408805528,4.84480212132136e-05,0.00015399930998682976
22,0.4677814543247223,0.4677814543247223,2.997886896133423,0.0,0.4677814543247223,0.0,0.48741684556007386,0.48741684556007386,3.0744051138559976,0.0,0.48741684556007386,0.0,0,0.4767112632592519,0.0008094399236142635,0.00029907096177339554,3.601517528295517e-05,0.0003207367844879627,6,2,0.00013490665393571058,4.9845160295565925e-05,0.00016036839224398136
23,0.4613131880760193,0.4613131880760193,2.9829492568969727,0.0,0.4613131880760193,0.0,0.4805270791053772,0.4805270791053772,3.059229040145874,0.0,0.4805270791053772,0.0,0,0.46421773731708527,0.0007882891222834587,0.00029109837487339973,3.3832620829343796e-05,0.00031448015943169594,6,2,0.00013138152038057646,4.851639581223329e-05,0.00015724007971584797
24,0.454990953207016,0.454990953207016,2.9683332443237305,0.0,0.454990953207016,0.0,0.4738054593404134,0.4738054593404134,3.044398466746012,0.0,0.4738054593404134,0.0,0,0.4594109207391739,0.000756146851927042,0.0002748272381722927,3.3354852348566055e-05,0.00031386129558086395,6,2,0.00012602447532117367,4.580453969538212e-05,0.00015693064779043198
25,0.44872182607650757,0.44872182607650757,2.953829050064087,0.0,0.44872182607650757,0.0,0.4671348492304484,0.4671348492304484,3.029671398798625,0.0,0.4671348492304484,0.0,0,0.4534503370523453,0.0007506031543016434,0.00027093756943941116,3.238022327423096e-05,0.0002949908375740051,6,2,0.00012510052571694055,4.515626157323519e-05,0.00014749541878700256
26,0.4425083100795746,0.4425083100795746,2.9394617080688477,0.0,0.4425083100795746,0.0,0.4604928692181905,0.4604928692181905,3.0149857362111407,0.0,0.4604928692181905,0.0,0,0.4476117690404256,0.0007266690954566002,0.0002647070214152336,3.24789434671402e-05,0.000294296070933342,6,2,0.00012111151590943336,4.411783690253893e-05,0.000147148035466671
27,0.43633586168289185,0.43633586168289185,2.9251859188079834,0.0,0.43633586168289185,0.0,0.4538735588391622,0.4538735588391622,3.0003342628479004,0.0,0.4538735588391622,0.0,0,0.43828626970450085,0.0007131597958505154,0.0002633342519402504,3.192666918039322e-05,0.0003056279383599758,6,2,0.0001188599659750859,4.388904199004173e-05,0.0001528139691799879
28,0.4302996098995209,0.4302996098995209,2.91120982170105,0.0,0.4302996098995209,0.0,0.44740088979403175,0.44740088979403175,2.9859731515248615,0.0,0.44740088979403175,0.0,0,0.4331497848033905,0.0007359771989285946,0.00027451757341623306,3.2782088965177536e-05,0.000299875158816576,6,2,0.0001226628664880991,4.575292890270551e-05,0.000149937579408288
29,0.4243115484714508,0.4243115484714508,2.8973259925842285,0.0,0.4243115484714508,0.0,0.4409937481085459,0.4409937481085459,2.9717498143513996,0.0,0.4409937481085459,0.0,0,0.4290948361158371,0.0007063578814268112,0.00026344554498791695,3.326591104269028e-05,0.0002930648624897003,6,2,0.00011772631357113521,4.390759083131949e-05,0.00014653243124485016
30,0.4183407127857208,0.4183407127857208,2.883465051651001,0.0,0.4183407127857208,0.0,0.43462573091189066,0.43462573091189066,2.9576191266377765,0.0,0.43462573091189066,0.0,0,0.42091219623883563,0.0007177800871431828,0.0002737739123404026,3.253994509577751e-05,0.0002974201925098896,6,2,0.00011963001452386379,4.56289853900671e-05,0.0001487100962549448
31,0.4124876856803894,0.4124876856803894,2.86985182762146,0.0,0.4124876856803894,0.0,0.4283825119336446,0.4283825119336446,2.943733580907186,0.0,0.4283825119336446,0.0,0,0.4162582258383433,0.0007236902602016926,0.00026570260524749756,3.221491351723671e-05,0.00028279470279812813,6,2,0.00012061504336694877,4.4283767541249595e-05,0.00014139735139906406
32,0.40664198994636536,0.40664198994636536,2.8562538623809814,0.0,0.40664198994636536,0.0,0.42213215033213297,0.42213215033213297,2.929851738611857,0.0,0.42213215033213297,0.0,0,0.4097105761369069,0.0007517021149396896,0.0002699354663491249,3.375206142663956e-05,0.00028189225122332573,6,2,0.00012528368582328162,4.498924439152082e-05,0.00014094612561166286
33,0.40088722109794617,0.40088722109794617,2.8428549766540527,0.0,0.40088722109794617,0.0,0.41598363518714904,0.41598363518714904,2.916176970799764,0.0,0.41598363518714904,0.0,0,0.4033852517604828,0.0007308688946068287,0.00026626791805028915,3.378186374902725e-05,0.0002922089770436287,6,2,0.00012181148243447144,4.437798634171486e-05,0.00014610448852181435
34,0.39518338441848755,0.39518338441848755,2.8295841217041016,0.0,0.39518338441848755,0.0,0.4098808467388153,0.4098808467388153,2.9026033719380697,0.0,0.4098808467388153,0.0,0,0.39684020976225537,0.0007194220088422298,0.0002591758966445923,3.236159682273865e-05,0.00028854189440608025,6,2,0.00011990366814037164,4.3195982774098716e-05,0.00014427094720304012
35,0.38957157731056213,0.38957157731056213,2.8165242671966553,0.0,0.38957157731056213,0.0,0.40388530294100444,0.40388530294100444,2.8892402172088625,0.0,0.40388530294100444,0.0,0,0.3949097543954849,0.0007155160419642925,0.0002680867910385132,3.1608156859874725e-05,0.0002886541187763214,6,2,0.00011925267366071542,4.46811318397522e-05,0.0001443270593881607
36,0.3839378356933594,0.3839378356933594,2.803403377532959,0.0,0.3839378356933594,0.0,0.3978490193684896,0.3978490193684896,2.8757986227671304,0.0,0.3978490193684896,0.0,0,0.3868255118529002,0.0007242918945848942,0.0002691717818379402,3.283889964222908e-05,0.00028140516951680183,6,2,0.00012071531576414903,4.48619636396567e-05,0.00014070258475840092
37,0.3783605396747589,0.3783605396747589,2.7904038429260254,0.0,0.3783605396747589,0.0,0.39187851746877034,0.39187851746877034,2.862482484181722,0.0,0.39187851746877034,0.0,0,0.38188377022743225,0.0007529701106250286,0.0002746814861893654,3.261398524045944e-05,0.0002932697534561157,6,2,0.00012549501843750477,4.578024769822756e-05,0.00014663487672805786
38,0.37280669808387756,0.37280669808387756,2.777447462081909,0.0,0.37280669808387756,0.0,0.38595763842264813,0.38595763842264813,2.849268166224162,0.0,0.38595763842264813,0.0,0,0.37522895634174347,0.0007374412380158901,0.0002727815881371498,3.339117392897606e-05,0.00029475800693035126,6,2,0.00012290687300264835,4.54635980228583e-05,0.00014737900346517563
39,0.3672885596752167,0.3672885596752167,2.764538288116455,0.0,0.3672885596752167,0.0,0.38009119232495625,0.38009119232495625,2.836138296127319,0.0,0.38009119232495625,0.0,0,0.3712828854719798,0.0007568728178739548,0.0002781827934086323,3.3428892493247986e-05,0.00029529910534620285,6,2,0.00012614546964565912,4.636379890143871e-05,0.00014764955267310143
40,0.3618104159832001,0.3618104159832001,2.7516958713531494,0.0,0.3618104159832001,0.0,0.3742725133895874,0.3742725133895874,2.823105541865031,0.0,0.3742725133895874,0.0,0,0.36504803597927094,0.0007571098394691944,0.0002810731530189514,3.325939178466797e-05,0.0002995021641254425,6,2,0.00012618497324486574,4.684552550315857e-05,0.00014975108206272125
41,0.35637006163597107,0.35637006163597107,2.7389161586761475,0.0,0.35637006163597107,0.0,0.3685070733229319,0.3685070733229319,2.8101645628611247,0.0,0.3685070733229319,0.0,0,0.360416238506635,0.00074429577216506,0.00027084164321422577,3.301026299595833e-05,0.00028362637385725975,6,2,0.00012404929536084333,4.514027386903763e-05,0.00014181318692862988
42,0.35091233253479004,0.35091233253479004,2.7260820865631104,0.0,0.35091233253479004,0.0,0.36271793842315675,0.36271793842315675,2.7971547921498616,0.0,0.36271793842315675,0.0,0,0.35313889384269714,0.0007281084544956684,0.00027159927412867546,3.503682091832161e-05,0.0002777981571853161,6,2,0.0001213514090826114,4.526654568811258e-05,0.00013889907859265804
43,0.3455321490764618,0.3455321490764618,2.7133853435516357,0.0,0.3455321490764618,0.0,0.3570099612077077,0.3570099612077077,2.7842660427093504,0.0,0.3570099612077077,0.0,0,0.34904759128888446,0.000714549794793129,0.0002612601965665817,3.31229530274868e-05,0.0002880878746509552,6,2,0.0001190916324655215,4.354336609443029e-05,0.0001440439373254776
44,0.34017735719680786,0.34017735719680786,2.7007501125335693,0.0,0.34017735719680786,0.0,0.351322203874588,0.351322203874588,2.7714335759480795,0.0,0.351322203874588,0.0,0,0.34545505543549854,0.0007132478058338165,0.00025968393310904503,3.161327913403511e-05,0.0002985680475831032,6,2,0.00011887463430563609,4.328065551817417e-05,0.0001492840237915516
45,0.33476778864860535,0.33476778864860535,2.6879358291625977,0.0,0.33476778864860535,0.0,0.3455607851346334,0.3455607851346334,2.758409833908081,0.0,0.3455607851346334,0.0,0,0.33799981077512103,0.0007508839480578899,0.00027601001784205437,3.283284604549408e-05,0.00029700808227062225,6,2,0.00012514732467631498,4.600166964034239e-05,0.00014850404113531113
46,0.3294413685798645,0.3294413685798645,2.6752521991729736,0.0,0.3294413685798645,0.0,0.33988752762476604,0.33988752762476604,2.7455084641774494,0.0,0.33988752762476604,0.0,0,0.3325294256210327,0.0007337308488786221,0.0002739895135164261,3.2845884561538696e-05,0.0002868589945137501,6,2,0.00012228847481310368,4.566491891940435e-05,0.00014342949725687504
47,0.3241105079650879,0.3241105079650879,2.6625094413757324,0.0,0.3241105079650879,0.0,0.33420288761456807,0.33420288761456807,2.7325582186381023,0.0,0.33420288761456807,0.0,0,0.32646947105725604,0.000724179670214653,0.00027031730860471725,3.239000216126442e-05,0.000305939931422472,6,2,0.00012069661170244217,4.5052884767452874e-05,0.000152969965711236
48,0.31886449456214905,0.31886449456214905,2.649871587753296,0.0,0.31886449456214905,0.0,0.3286191761493683,0.3286191761493683,2.7197135289510093,0.0,0.3286191761493683,0.0,0,0.3229150225718816,0.0007270108908414841,0.00027152756229043007,3.203516826033592e-05,0.0002904091961681843,6,2,0.00012116848180691402,4.525459371507168e-05,0.00014520459808409214
49,0.3136441707611084,0.3136441707611084,2.637230634689331,0.0,0.3136441707611084,0.0,0.32305774887402855,0.32305774887402855,2.7068482557932536,0.0,0.32305774887402855,0.0,0,0.31718408068021137,0.0007449369877576828,0.0002731410786509514,3.317324444651604e-05,0.000294362660497427,6,2,0.00012415616462628046,4.55235131084919e-05,0.0001471813302487135
50,0.3084035813808441,0.3084035813808441,2.624469518661499,0.0,0.3084035813808441,0.0,0.3174735128879547,0.3174735128879547,2.693882767359416,0.0,0.3174735128879547,0.0,0,0.31138741473356885,0.0007327478379011154,0.00027267541736364365,3.295857459306717e-05,0.00029597897082567215,6,2,0.0001221246396501859,4.5445902893940605e-05,0.00014798948541283607
51,0.30322501063346863,0.30322501063346863,2.611783266067505,0.0,0.30322501063346863,0.0,0.31196571588516236,0.31196571588516236,2.6810200214385986,0.0,0.31196571588516236,0.0,0,0.3066606670618057,0.0007246830500662327,0.0002682739868760109,3.412598744034767e-05,0.0002917759120464325,6,2,0.00012078050834437211,4.4712331146001816e-05,0.00014588795602321625
52,0.2980157136917114,0.2980157136917114,2.5989363193511963,0.0,0.2980157136917114,0.0,0.30642436146736146,0.30642436146736146,2.66801438331604,0.0,0.30642436146736146,0.0,0,0.300833597779274,0.0007275068201124668,0.0002697720192372799,3.1765084713697433e-05,0.00029182201251387596,6,2,0.00012125113668541114,4.496200320621332e-05,0.00014591100625693798
53,0.2928670644760132,0.2928670644760132,2.5860977172851562,0.0,0.2928670644760132,0.0,0.3009559174378713,0.3009559174378713,2.6550257047017416,0.0,0.3009559174378713,0.0,0,0.29578717549641925,0.0007362617179751396,0.0002735210582613945,3.214506432414055e-05,0.00028635095804929733,6,2,0.00012271028632918993,4.558684304356575e-05,0.00014317547902464867
54,0.28777015209198,0.28777015209198,2.5732626914978027,0.0,0.28777015209198,0.0,0.2955514113108317,0.2955514113108317,2.642031939824422,0.0,0.2955514113108317,0.0,0,0.29066245754559833,0.0007412508130073547,0.0002699648030102253,3.270898014307022e-05,0.00028857914730906487,6,2,0.00012354180216789246,4.499413383503755e-05,0.00014428957365453243
55,0.28271517157554626,0.28271517157554626,2.560380220413208,0.0,0.28271517157554626,0.0,0.2902041614055634,0.2902041614055634,2.629014015197754,0.0,0.2902041614055634,0.0,0,0.28552545110384625,0.0007399548776447773,0.00026966165751218796,3.4934841096401215e-05,0.0002897181548178196,6,2,0.00012332581294079623,4.494360958536466e-05,0.0001448590774089098
56,0.2776482403278351,0.2776482403278351,2.547374963760376,0.0,0.2776482403278351,0.0,0.2848455230394999,0.2848455230394999,2.6158844470977782,0.0,0.2848455230394999,0.0,0,0.28026436765988666,0.0007282597944140434,0.0002672094851732254,3.3264048397541046e-05,0.00029020896181464195,6,2,0.00012137663240234058,4.453491419553757e-05,0.00014510448090732098
57,0.2726094424724579,0.2726094424724579,2.534275770187378,0.0,0.2726094424724579,0.0,0.27951699296633403,0.27951699296633403,2.6026583035786945,0.0,0.27951699296633403,0.0,0,0.2758052299420039,0.0007078917697072029,0.0002581062726676464,3.135437145829201e-05,0.00030163442716002464,6,2,0.00011798196161786716,4.30177121112744e-05,0.00015081721358001232
58,0.2675835192203522,0.2675835192203522,2.521064043045044,0.0,0.2675835192203522,0.0,0.2741989274819692,0.2741989274819692,2.5893033822377522,0.0,0.2741989274819692,0.0,0,0.27026935915152234,0.0007357350550591946,0.0002723601646721363,3.209058195352554e-05,0.0002922168932855129,6,2,0.00012262250917653242,4.5393360778689384e-05,0.00014610844664275646
59,0.26258158683776855,0.26258158683776855,2.5077521800994873,0.0,0.26258158683776855,0.0,0.2689085602760315,0.2689085602760315,2.575838565826416,0.0,0.2689085602760315,0.0,0,0.2660299489895503,0.0007176813669502735,0.0002688686363399029,3.2555777579545975e-05,0.0003100009635090828,6,2,0.00011961356115837891,4.481143938998381e-05,0.0001550004817545414
60,0.2576119601726532,0.2576119601726532,2.494338274002075,0.0,0.2576119601726532,0.0,0.2636534869670868,0.2636534869670868,2.562260866165161,0.0,0.2636534869670868,0.0,0,0.25979133198658627,0.0007299100980162621,0.0002798321656882763,3.3585820347070694e-05,0.0003000502474606037,6,2,0.00012165168300271034,4.663869428137938e-05,0.00015002512373030186
61,0.2526598870754242,0.2526598870754242,2.480829954147339,0.0,0.2526598870754242,0.0,0.25841662287712097,0.25841662287712097,2.5485859711964927,0.0,0.25841662287712097,0.0,0,0.2553282032410304,0.0007079700008034706,0.00026867398992180824,3.4193042665719986e-05,0.0002918061800301075,6,2,0.00011799500013391177,4.4778998320301376e-05,0.00014590309001505375
62,0.2477455586194992,0.2477455586194992,2.4672179222106934,0.0,0.2477455586194992,0.0,0.2532234211762746,0.2532234211762746,2.5347952047983804,0.0,0.2532234211762746,0.0,0,0.25052544722954434,0.0007174443453550339,0.00026384182274341583,3.10228206217289e-05,0.0002756090834736824,6,2,0.00011957405755917232,4.397363712390264e-05,0.0001378045417368412
63,0.24285848438739777,0.24285848438739777,2.4534530639648438,0.0,0.24285848438739777,0.0,0.2480605274438858,0.2480605274438858,2.5208410263061523,0.0,0.2480605274438858,0.0,0,0.2456798478960991,0.0007464787922799587,0.00027317414060235023,3.410410135984421e-05,0.0003043590113520622,6,2,0.0001244131320466598,4.552902343372504e-05,0.0001521795056760311
64,0.2380378097295761,0.2380378097295761,2.4396300315856934,0.0,0.2380378097295761,0.0,0.24297516644001008,0.24297516644001008,2.5068098386128743,0.0,0.24297516644001008,0.0,0,0.24001428484916687,0.0007269219495356083,0.0002666804939508438,3.3128075301647186e-05,0.0003029131330549717,6,2,0.00012115365825593472,4.4446748991807304e-05,0.00015145656652748585
65,0.2332342565059662,0.2332342565059662,2.4256842136383057,0.0,0.2332342565059662,0.0,0.23790735602378846,0.23790735602378846,2.4926518122355144,0.0,0.23790735602378846,0.0,0,0.23578558613856634,0.0007194881327450275,0.00026351213455200195,3.230897709727287e-05,0.0002990858629345894,6,2,0.00011991468879083793,4.391868909200033e-05,0.0001495429314672947
66,0.2284611165523529,0.2284611165523529,2.4115893840789795,0.0,0.2284611165523529,0.0,0.2328723301490148,0.2328723301490148,2.478329642613729,0.0,0.2328723301490148,0.0,0,0.23130946854750314,0.0007283049635589123,0.00027071405202150345,3.202725201845169e-05,0.00028023403137922287,6,2,0.00012138416059315205,4.511900867025057e-05,0.00014011701568961143
67,0.2237308770418167,0.2237308770418167,2.3973641395568848,0.0,0.2237308770418167,0.0,0.22788661022981008,0.22788661022981008,2.4638595740000406,0.0,0.22788661022981008,0.0,0,0.22677969932556152,0.0007326449267566204,0.00026885000988841057,3.2102689146995544e-05,0.0002981182187795639,6,2,0.00012210748779277006,4.4808334981401764e-05,0.00014905910938978195
68,0.21897421777248383,0.21897421777248383,2.3828840255737305,0.0,0.21897421777248383,0.0,0.22286472121874493,0.22286472121874493,2.449131711324056,0.0,0.22286472121874493,0.0,0,0.22195927053689957,0.000737164169549942,0.00027120113372802734,3.51988710463047e-05,0.00029229698702692986,6,2,0.00012286069492499033,4.5200188954671226e-05,0.00014614849351346493
69,0.21431337296962738,0.21431337296962738,2.3683230876922607,0.0,0.21431337296962738,0.0,0.21795473595460255,0.21795473595460255,2.4342877705891928,0.0,0.21795473595460255,0.0,0,0.21700790276130041,0.0007159989327192307,0.0002654208801686764,3.367289900779724e-05,0.00030969735234975815,6,2,0.00011933315545320511,4.423681336144606e-05,0.00015484867617487907
70,0.2096817046403885,0.2096817046403885,2.3535773754119873,0.0,0.2096817046403885,0.0,0.21307864288489023,0.21307864288489023,2.41926859219869,0.0,0.21307864288489023,0.0,0,0.21198002249002457,0.0007253307849168777,0.0002733995206654072,3.250688314437866e-05,0.0003061816096305847,6,2,0.00012088846415281296,4.5566586777567863e-05,0.00015309080481529236
71,0.20511965453624725,0.20511965453624725,2.3387625217437744,0.0,0.20511965453624725,0.0,0.20828185180823008,0.20828185180823008,2.4041596412658692,0.0,0.20828185180823008,0.0,0,0.2083479364713033,0.0007416959851980209,0.00027975812554359436,3.2558105885982513e-05,0.0002780882641673088,6,2,0.00012361599753300348,4.6626354257265724e-05,0.0001390441320836544
72,0.20058372616767883,0.20058372616767883,2.3236851692199707,0.0,0.20058372616767883,0.0,0.20351307491461437,0.20351307491461437,2.3887753009796144,0.0,0.20351307491461437,0.0,0,0.20343118906021118,0.0007431888952851295,0.00028131483122706413,3.283005207777023e-05,0.0002882019616663456,6,2,0.00012386481588085493,4.688580520451069e-05,0.0001441009808331728
73,0.19607670605182648,0.19607670605182648,2.3084025382995605,0.0,0.19607670605182648,0.0,0.19877583185831707,0.19877583185831707,2.3731770197550457,0.0,0.19877583185831707,0.0,0,0.19848177085320154,0.0007442012429237366,0.00027586380019783974,3.28822061419487e-05,0.00028460612520575523,6,2,0.00012403354048728943,4.597730003297329e-05,0.00014230306260287762
74,0.1916443407535553,0.1916443407535553,2.292999744415283,0.0,0.1916443407535553,0.0,0.1941221237182617,0.1941221237182617,2.3574177265167235,0.0,0.1941221237182617,0.0,0,0.19423614193995795,0.0007439102046191692,0.0002796221524477005,3.2817013561725616e-05,0.00028621312230825424,6,2,0.00012398503410319486,4.660369207461675e-05,0.00014310656115412712
75,0.18722426891326904,0.18722426891326904,2.2773284912109375,0.0,0.18722426891326904,0.0,0.18947757283846536,0.18947757283846536,2.341377766927083,0.0,0.18947757283846536,0.0,0,0.19006457179784775,0.0007367809303104877,0.00027020322158932686,3.3346936106681824e-05,0.0002869637683033943,6,2,0.00012279682171841463,4.503387026488781e-05,0.00014348188415169716
76,0.1829037368297577,0.1829037368297577,2.2615530490875244,0.0,0.1829037368297577,0.0,0.184948393702507,0.184948393702507,2.3251912593841553,0.0,0.184948393702507,0.0,0,0.1853236382206281,0.0007170429453253746,0.00026372913271188736,3.309082239866257e-05,0.0002877740189433098,6,2,0.0001195071575542291,4.3954855451981224e-05,0.0001438870094716549
77,0.17860740423202515,0.17860740423202515,2.2455055713653564,0.0,0.17860740423202515,0.0,0.18043971757094066,0.18043971757094066,2.30871205329895,0.0,0.18043971757094066,0.0,0,0.18081185718377432,0.0007036910392343998,0.0002592196688055992,3.277510404586792e-05,0.00031283870339393616,6,2,0.00011728183987239997,4.320327813426653e-05,0.00015641935169696808
