Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0051,0.030609879147025,10.863941794028506,5.253623962402344,12.398231506347656
KKThPINN,0.005,0.11721888360356827,11.427106599789113,0.0,104.4090690612793
