Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0054,0.0865888054803065,11.360887930961326,59.23421096801758,123.22192764282228
KKThPINN,0.0059,0.07737077742905936,13.572747312951833,0.0,2.994740128517151
