Model,default_RMSE_TOTAL,default_VIOL,default_VIOL_NL,default_TRAIN_TIME_SEC,default_EXP_TIME_SEC
NN,0.0726249217958225,4.275848007202148,89.09148262942831,10.594193536448293,0.005476
KKThPINN,0.06701315652699776,5.597728277280112e-06,3.6790531986951827,18.549966948721558,0.008983999999999999
