Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0046,0.0813174856387956,13.179422199958935,134.09385681152344,123.55899429321288
KKThPINN,0.0089,0.0777297676939904,20.2115019869525,3.651955194072798e-05,0.44338956475257874
